===== wnba_2011_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Leilani Mitchell,NYL,G,34,864,34,30,"25,4","2,0","5,4",",375","1,3","3,5",",364","0,8","1,9",",394","0,2","0,3",",800","0,5","2,1","2,9","1,3","0,1","1,3","2,3","5,6"
Penny Taylor,PHO,F,29,864,29,29,"29,8","5,7","11,1",",511","1,6","3,9",",402","4,1","7,2",",569","3,8","4,4",",874","1,0","4,9","4,7","1,7","0,4","2,2","2,3","16,7"
DeWanna Bonner,PHO,G-F,34,857,34,5,"25,2","3,5","8,2",",430","1,0","3,0",",343","2,5","5,2",",480","2,6","2,9",",909","1,8","7,0","0,8","1,0","1,1","1,0","1,8","10,7"
Katie Smith*,SEA,G,34,853,34,3,"25,1","2,6","6,6",",395","1,4","3,6",",395","1,1","2,9",",394","0,9","1,0",",857","0,5","2,3","2,0","0,7","0,1","1,3","1,9","7,5"
Jia Perkins,SAS,G,34,852,34,8,"25,1","4,5","10,8",",418","1,2","3,8",",313","3,4","7,1",",475","1,8","2,1",",845","0,6","3,5","1,4","1,3","0,3","1,0","1,4","12,0"
Tina Thompson*,LAS,F,34,851,34,33,"25,0","3,5","9,1",",386","1,3","3,7",",339","2,3","5,4",",418","1,6","1,9",",833","1,5","4,6","1,1","1,1","0,7","2,0","2,2","9,9"
Kara Lawson,CON,G,33,832,33,8,"25,2","3,4","7,5",",449","1,7","3,9",",430","1,7","3,6",",471","2,0","2,2",",890","0,4","2,6","2,9","0,7","0,0","1,4","1,1","10,4"
Michelle Snow,CHI,C,34,821,34,30,"24,1","2,4","5,3",",456","0,0","0,1",",000","2,4","5,2",",461","1,1","1,5",",760","1,1","6,3","1,9","0,5","1,3","2,1","2,5","5,9"
Ticha Penicheiro,LAS,G,34,807,34,23,"23,7","2,1","4,4",",486","0,4","1,1",",417","1,7","3,3",",509","1,4","1,6",",868","0,2","2,8","4,8","0,8","0,1","2,1","1,4","6,0"
Armintie Herrington,ATL,G,34,797,34,21,"23,4","3,2","6,1",",519","0,0","0,1",",000","3,2","6,1",",524","2,1","3,5",",608","1,5","3,0","2,8","1,5","0,1","1,4","1,8","8,5"
Tamera Young,CHI,F,33,792,33,19,"24,0","3,1","7,3",",425","0,0","0,2",",143","3,1","7,1",",433","1,7","2,3",",724","1,2","3,8","1,3","1,1","0,3","1,9","3,0","7,9"
Danielle Robinson,SAS,G,34,786,34,9,"23,1","2,9","6,3",",460","0,0","0,0",",000","2,9","6,2",",462","2,5","2,7",",903","0,7","2,3","3,9","0,8","0,1","1,8","2,2","8,2"
Kayla Pedersen,TUL,F,33,784,33,20,"23,8","2,4","6,0",",402","0,7","2,1",",324","1,8","4,0",",443","1,3","1,6",",796","0,8","3,6","1,8","1,1","0,4","1,3","2,4","6,8"
Kalana Greene,CON,G,33,781,33,33,"23,7","2,1","5,0",",422","0,5","1,4",",391","1,6","3,6",",433","0,8","1,4",",600","0,8","3,8","1,5","0,9","0,4","0,9","1,7","5,6"
Courtney Vandersloot,CHI,G,34,777,34,26,"22,9","2,5","6,3",",391","0,5","1,7",",271","2,0","4,6",",436","1,1","1,4",",766","0,1","2,0","3,7","0,7","0,4","2,7","2,5","6,5"
Kristi Toliver,LAS,G,32,754,32,17,"23,6","3,9","9,3",",423","1,8","4,1",",427","2,2","5,2",",419","1,5","1,7",",907","0,6","1,9","2,9","0,7","0,0","2,1","1,8","11,2"
Ebony Hoffman,LAS,F,34,752,34,16,"22,1","2,9","6,5",",437","0,7","1,6",",429","2,1","4,9",",440","1,1","1,3",",844","1,3","4,2","1,1","1,1","0,3","1,5","2,3","7,5"
Tan White,CON,G,34,747,34,0,"22,0","2,0","5,6",",354","0,7","2,4",",280","1,3","3,2",",409","1,2","1,5",",840","0,5","2,9","1,9","1,2","0,2","1,2","1,9","5,9"
Essence Carson,NYL,G,32,725,32,5,"22,7","4,3","9,9",",437","0,8","1,9",",387","3,6","8,0",",449","1,8","2,5",",738","1,0","2,8","1,7","1,2","0,6","1,4","1,9","11,3"
Jessica Davenport,IND,C,34,717,34,8,"21,1","4,3","8,1",",529","0,0","0,1",",000","4,3","8,0",",535","2,1","3,1",",702","1,5","4,8","0,5","0,8","1,3","1,6","2,3","10,7"
Temeka Johnson,PHO,G,30,717,30,30,"23,9","2,5","5,7",",435","0,8","2,2",",385","1,6","3,5",",467","0,6","0,7",",864","0,3","2,0","4,4","0,8","0,2","1,9","1,8","6,4"
Tangela Smith,IND,C,33,711,33,32,"21,5","2,7","7,2",",371","1,0","2,8",",340","1,7","4,3",",392","0,9","1,0",",882","0,8","3,1","1,5","0,7","0,5","1,3","2,4","7,2"
Erin Phillips,IND,G,31,689,31,22,"22,2","2,9","6,4",",462","0,8","2,0",",426","2,1","4,4",",478","1,9","2,3",",833","0,5","2,8","2,4","1,0","0,0","1,5","1,7","8,6"
Alison Bales,ATL,C,34,687,34,15,"20,2","2,1","4,2",",486","0,2","0,5",",353","1,9","3,7",",504","0,7","0,9",",750","1,0","4,7","1,2","0,4","1,6","0,5","1,6","5,0"
Ivory Latta,TUL,G,24,684,24,24,"28,5","4,6","11,1",",414","1,4","4,0",",351","3,2","7,0",",450","1,6","2,0",",830","0,4","2,0","3,2","1,2","0,1","2,9","2,4","12,2"
Cathrine Kraayeveld,CHI,F,33,681,33,15,"20,6","2,0","5,1",",395","1,6","3,8",",409","0,4","1,2",",350","0,3","0,5",",733","0,7","2,6","1,2","0,6","0,2","1,2","1,2","5,9"
Noelle Quinn,LAS,G,33,681,33,23,"20,6","1,9","5,0",",390","0,7","1,8",",397","1,2","3,2",",387","0,5","0,7",",818","0,3","1,8","2,0","0,6","0,1","0,7","0,8","5,1"
Iziane Castro Marques,ATL,F-G,34,672,34,14,"19,8","2,9","8,1",",360","0,5","2,4",",213","2,4","5,7",",421","1,3","2,1",",620","0,4","1,7","1,7","0,4","0,1","1,6","1,1","7,6"
Amber Holt,TUL,F,26,666,26,24,"25,6","2,3","7,8",",302","0,6","2,7",",214","1,8","5,1",",348","1,5","1,6",",905","1,1","3,1","2,4","0,7","0,1","1,3","2,2","6,7"
Liz Cambage,TUL,C,33,659,33,11,"20,0","4,1","7,9",",511","0,0","0,2",",000","4,1","7,8",",521","3,4","4,3",",794","1,6","4,7","0,5","0,8","0,9","2,4","2,9","11,5"
Jasmine Thomas,WAS,G,34,655,34,6,"19,3","2,5","7,1",",353","0,7","2,3",",312","1,8","4,8",",372","0,7","1,1",",667","0,4","2,1","1,9","0,7","0,3","1,6","1,8","6,4"
Jennifer Lacy,TUL,F,34,653,34,18,"19,2","2,4","6,0",",402","0,8","2,4",",350","1,6","3,6",",435","0,6","0,9",",700","0,9","2,6","1,0","0,6","0,5","1,5","2,5","6,3"
Le'coe Willingham,SEA,F,34,649,34,8,"19,1","2,6","5,4",",473","0,3","1,2",",275","2,2","4,2",",528","1,0","1,6",",642","1,6","4,2","1,1","0,5","0,2","1,3","1,8","6,4"
Ruth Riley,SAS,C,34,645,34,34,"19,0","2,4","4,9",",485","0,2","0,4",",571","2,1","4,5",",477","0,6","0,8",",769","0,8","3,8","1,2","0,4","0,9","0,9","2,6","5,6"
Tammy Sutton-Brown,IND,C,34,645,34,26,"19,0","2,0","4,1",",489","0,0","0,1",",000","2,0","4,0",",500","1,5","2,1",",743","1,2","3,1","0,6","1,1","1,2","1,0","1,9","5,5"
Andrea Riley,TUL,G,33,626,33,10,"19,0","1,9","6,2",",314","0,7","3,4",",214","1,2","2,8",",435","1,4","1,7",",855","0,2","1,2","1,8","1,0","0,1","2,0","2,3","6,0"
Marie Ferdinand-Harris,PHO,G,34,593,34,2,"17,4","2,6","7,6",",335","0,5","1,6",",333","2,0","6,1",",335","1,1","1,1",",974","0,4","1,5","1,1","0,6","0,2","1,3","1,8","6,8"
Ashley Robinson,SEA,C,34,583,34,13,"17,1","1,7","3,6",",484","0,0","0,0",",000","1,7","3,6",",488","0,3","0,6",",500","1,2","3,9","0,7","0,6","1,0","1,3","2,7","3,8"
Candice Wiggins,MIN,G,34,582,34,0,"17,1","2,0","5,2",",386","1,4","3,6",",395","0,6","1,5",",365","0,4","0,7",",625","0,2","1,9","1,5","0,5","0,2","0,9","1,7","5,9"
Sancho Lyttle,ATL,F,22,577,22,19,"26,2","4,1","9,1",",448","0,1","0,3",",286","4,0","8,8",",454","1,8","2,5",",709","1,9","6,3","2,1","2,4","0,5","2,0","2,1","10,0"
Erin Thorn,CHI,G,34,571,34,7,"16,8","1,9","4,8",",405","0,9","2,4",",395","1,0","2,4",",415","0,5","0,6",",947","0,3","1,7","2,4","0,3","0,1","1,7","0,4","5,4"
Candace Parker,LAS,F-C,17,555,17,16,"32,6","6,8","13,4",",511","1,1","2,5",",419","5,8","10,8",",533","3,8","5,1",",736","1,2","8,6","2,8","1,2","1,6","1,9","2,0","18,5"
Jeanette Pohlen-Mavunga,IND,G,34,539,34,2,"15,9","1,4","3,0",",471","0,9","1,8",",468","0,6","1,2",",475","0,4","0,4",",867","0,3","1,4","1,0","0,4","0,1","0,6","0,9","4,1"
Coco Miller,ATL,G,31,538,31,5,"17,4","3,1","7,2",",432","0,5","1,5",",333","2,6","5,7",",458","0,6","1,2",",541","0,7","1,9","1,4","0,6","0,0","1,0","2,1","7,3"
Quanitra Hollingsworth,NYL,C,31,524,31,1,"16,9","1,7","3,3",",524","0,0","0,0",0,"1,7","3,3",",524","1,2","1,7",",679","1,7","4,4","0,3","0,5","0,3","1,4","2,5","4,6"
Kara Braxton,TOT,C-F,31,522,31,18,"16,8","3,4","6,5",",512","0,2","0,4",",455","3,2","6,2",",516","0,9","1,7",",558","1,5","4,1","1,1","0,6","0,6","1,6","2,7","7,8"
Scholanda Dorrell,SAS,G,32,518,32,22,"16,2","1,6","4,8",",335","0,6","1,7",",340","1,1","3,2",",333","1,0","1,4",",705","0,3","1,5","0,4","0,7","0,2","0,6","1,6","4,8"
Danielle McCray,CON,F,34,513,34,23,"15,1","2,0","5,1",",399","1,0","2,6",",391","1,0","2,5",",407","0,8","1,0",",771","0,4","2,3","1,2","0,5","0,1","1,0","1,3","5,9"
Jenna O'Hea,LAS,F,31,507,31,5,"16,4","1,6","3,6",",434","0,9","2,0",",444","0,7","1,6",",420","0,7","0,9",",786","0,5","1,5","1,3","0,4","0,2","0,8","1,5","4,8"
Tully Bevilaqua,SAS,G,34,494,34,25,"14,5","1,1","2,4",",451","0,4","1,2",",286","0,7","1,2",",625","0,4","0,5",",722","0,3","1,4","1,6","0,7","0,1","0,7","0,9","2,9"
DeMya Walker,TOT,F,30,489,30,5,"16,3","1,9","4,8",",396","0,0","0,1",",000","1,9","4,7",",404","1,2","1,6",",735","1,5","3,2","0,8","0,3","0,2","1,5","2,4","5,0"
Jantel Lavender,LAS,F,33,487,33,3,"14,8","2,8","5,6",",500","0,0","0,0",0,"2,8","5,6",",500","1,0","1,4",",733","1,1","3,1","0,5","0,2","0,4","0,8","1,4","6,6"
Danielle Adams,SAS,F-C,23,480,23,0,"20,9","4,3","10,0",",430","1,5","4,3",",350","2,8","5,7",",492","2,3","3,1",",746","1,5","4,3","0,6","0,5","0,7","1,2","2,6","12,4"
Nakia Sanford,PHO,C-F,33,476,33,16,"14,4","1,4","2,9",",484","0,0","0,0",0,"1,4","2,9",",484","1,4","1,8",",750","1,5","4,2","0,4","0,2","0,2","0,9","2,2","4,2"
Shavonte Zellous,IND,G,33,463,33,2,"14,0","1,7","3,9",",438","0,3","1,0",",265","1,5","2,9",",500","1,8","2,2",",784","0,6","2,4","1,4","0,4","0,5","1,0","2,2","5,5"
Jayne Appel-Marinelli,SAS,C,31,452,31,0,"14,6","1,4","2,9",",472","0,0","0,1",",333","1,3","2,8",",477","0,5","0,8",",560","1,3","4,6","0,8","0,5","0,6","0,7","2,2","3,2"
Kelsey Griffin,CON,F,34,441,34,2,"13,0","1,2","3,4",",357","0,1","0,7",",167","1,1","2,7",",407","1,1","1,5",",731","1,3","3,1","0,5","0,7","0,3","0,4","1,2","3,6"
Shannon Bobbitt,IND,G,31,439,31,3,"14,2","1,3","3,7",",357","0,5","1,4",",386","0,8","2,3",",338","0,7","1,0",",767","0,4","1,3","1,7","1,0","0,0","1,2","1,1","3,9"
Ketia Swanier,PHO,G,29,429,29,4,"14,8","0,9","2,7",",342","0,4","1,4",",286","0,5","1,3",",405","0,4","0,6",",688","0,2","1,9","2,3","0,8","0,0","1,7","1,7","2,7"
Natasha Lacy,LAS,G,29,394,29,0,"13,6","2,0","4,6",",429","0,1","0,4",",333","1,8","4,2",",438","0,9","1,7",",540","0,7","2,2","1,7","1,0","0,3","1,2","1,4","5,0"
Monica Wright,MIN,G,29,393,29,0,"13,6","1,8","4,8",",379","0,2","0,9",",259","1,6","3,9",",407","1,2","1,7",",750","0,2","1,6","1,1","0,8","0,2","1,0","1,6","5,1"
Kerri Gardin,WAS,F,28,391,28,5,"14,0","0,5","2,1",",237","0,0","0,3",",000","0,5","1,8",",275","0,5","1,0",",517","0,8","2,7","1,0","0,9","0,5","0,9","1,4","1,5"
Shyra Ely-Gash,IND,F,33,355,33,0,"10,8","1,2","3,3",",358","0,2","0,7",",208","1,0","2,6",",400","0,6","0,9",",690","0,6","2,2","0,3","0,2","0,2","0,8","1,4","3,1"
Dominique Canty,CHI,G,22,331,22,8,"15,0","1,6","5,0",",318","0,0","0,3",",143","1,5","4,7",",330","0,9","1,5",",576","0,4","1,2","2,0","0,5","0,1","1,5","1,7","4,1"
Lauren Jackson*,SEA,F-C,13,322,13,13,"24,8","4,1","10,3",",396","1,1","3,5",",311","3,0","6,8",",438","2,9","3,3",",884","0,8","4,9","0,3","1,0","0,8","1,3","2,5","12,2"
Jessica Adair,MIN,C,31,321,31,1,"10,4","1,6","3,3",",485","0,0","0,0",0,"1,6","3,3",",485","1,0","1,6",",653","1,4","2,9","0,3","0,3","0,6","0,9","1,6","4,3"
Alexis Gray-Lawson,PHO,G,27,308,27,0,"11,4","1,2","3,1",",398","0,6","1,6",",349","0,7","1,5",",450","0,9","1,0",",821","0,2","0,7","1,3","0,2","0,0","0,8","1,1","3,9"
Karima Christmas-Kelly,TOT,F-G,31,308,31,0,"9,9","1,0","2,8",",341","0,3","1,3",",225","0,7","1,5",",438","1,0","1,4",",744","0,6","1,2","0,2","0,5","0,1","0,8","1,1","3,3"
Briann January,IND,G,10,286,10,10,"28,6","2,5","7,0",",357","0,7","2,2",",318","1,8","4,8",",375","2,9","3,5",",829","0,5","1,4","5,0","1,5","0,0","3,3","3,3","8,6"
Amber Harris,MIN,F,27,278,27,0,"10,3","1,2","3,1",",398","0,0","0,0",0,"1,2","3,1",",398","0,9","1,1",",742","0,9","2,2","0,4","0,1","0,4","0,5","1,2","3,3"
Roneeka Hodges,SAS,G,28,273,28,5,"9,8","1,3","3,2",",404","1,1","2,9",",400","0,1","0,3",",444","0,2","0,2","1,000","0,1","1,3","0,5","0,2","0,1","0,1","0,4","3,9"
Alex Montgomery,NYL,G-F,30,271,30,0,"9,0","0,9","2,8",",329","0,3","0,6",",444","0,7","2,2",",299","0,4","0,6",",647","0,5","1,8","0,7","0,3","0,2","0,6","1,1","2,5"
Courtney Paris,ATL,C,28,269,28,0,"9,6","1,4","2,8",",519","0,0","0,0",",000","1,4","2,7",",526","0,6","1,1",",516","1,4","3,1","0,4","0,3","0,4","0,3","1,6","3,4"
Porsha Phillips,SAS,F,31,258,31,1,"8,3","0,7","1,9",",390","0,0","0,0",0,"0,7","1,9",",390","0,3","0,6",",474","0,6","1,9","0,3","0,2","0,4","0,3","1,0","1,8"
Sandora Irvin,ATL,F,30,248,30,1,"8,3","0,7","2,0",",339","0,0","0,2",",000","0,7","1,8",",370","0,5","0,7",",700","1,1","2,5","0,5","0,2","0,5","0,5","1,6","1,8"
Lindsay Wisdom-Hylton,CHI,F,29,234,29,0,"8,1","0,8","1,8",",415","0,0","0,0",",000","0,8","1,8",",423","0,1","0,3",",500","0,6","1,9","0,6","0,4","0,5","0,7","1,3","1,7"
Allison Hightower,CON,G,25,231,25,2,"9,2","0,8","2,2",",339","0,2","0,7",",222","0,6","1,5",",395","0,4","0,5",",750","0,2","0,6","0,5","0,4","0,0","0,3","0,9","2,0"
LaToya Sanders,LAS,F-C,20,222,20,0,"11,1","1,3","2,8",",473","0,1","0,1","1,000","1,3","2,7",",463","1,2","1,4",",889","0,9","2,4","0,3","0,3","0,7","0,6","1,4","3,9"
Victoria Dunlap,WAS,F,26,219,26,3,"8,4","1,0","2,2",",439","0,0","0,1",",500","0,9","2,1",",436","0,3","0,7",",471","0,7","1,7","0,4","0,7","0,2","0,6","0,7","2,3"
Shalee Lehning,ATL,G,18,218,18,0,"12,1","0,7","1,5",",481","0,2","0,5",",444","0,5","1,0",",500","0,4","0,7",",615","0,2","1,3","2,3","0,4","0,1","1,5","1,3","2,1"
Carolyn Swords,CHI,C,29,218,29,4,"7,5","1,0","1,8",",528","0,0","0,0",0,"1,0","1,8",",528","0,7","0,8",",875","0,6","1,8","0,3","0,2","0,2","0,6","0,9","2,7"
Charde Houston,MIN,F,27,210,27,0,"7,8","1,1","3,1",",365","0,2","0,9",",261","0,9","2,3",",403","0,3","0,4",",750","0,4","1,7","0,5","0,3","0,1","0,8","1,3","2,9"
Alexis Hornbuckle,MIN,G,29,208,29,0,"7,2","0,4","1,1",",375","0,2","0,6",",294","0,2","0,5",",467","0,1","0,1",",500","0,2","1,1","0,6","0,3","0,1","0,7","1,0","1,1"
Shay Murphy,CHI,G,10,205,10,0,"20,5","3,1","8,4",",369","1,0","2,5",",400","2,1","5,9",",356","2,6","2,8",",929","2,6","4,8","1,1","1,3","0,4","1,9","2,9","9,8"
Jessica Moore,CON,F-C,29,199,29,0,"6,9","0,6","1,4",",425","0,0","0,0",0,"0,6","1,4",",425","0,5","0,6",",778","0,3","0,8","0,2","0,2","0,1","0,5","0,7","1,7"
Sidney Spencer,TOT,G,24,178,24,0,"7,4","0,9","2,1",",440","0,3","0,7",",438","0,6","1,4",",441","0,2","0,2","1,000","0,2","0,8","0,5","0,0","0,0","0,1","0,6","2,3"
Chastity Reed,TUL,F,11,145,11,1,"13,2","1,5","4,2",",370","0,0","0,1",",000","1,5","4,1",",378","0,4","0,5",",667","0,2","1,9","0,7","0,3","0,1","1,1","2,4","3,5"
Belinda Snell,SEA,G,21,134,21,0,"6,4","0,5","1,3",",393","0,4","1,0",",381","0,1","0,3",",429","0,5","0,6",",846","0,1","0,7","0,3","0,1","0,1","0,4","0,9","2,0"
Ewelina Kobryn,SEA,C,18,123,18,0,"6,8","0,6","1,7",",367","0,1","0,4",",286","0,5","1,3",",391","0,1","0,2",",667","0,3","1,2","0,3","0,3","0,3","0,4","0,9","1,4"
Krystal Thomas,TOT,C,15,120,15,0,"8,0","0,7","1,1",",588","0,0","0,0",0,"0,7","1,1",",588","0,2","0,4",",500","0,3","0,8","0,1","0,1","0,5","0,7","1,5","1,5"
Doneeka Lewis,TUL,G,5,101,5,2,"20,2","2,4","8,6",",279","1,4","5,2",",269","1,0","3,4",",294","0,0","0,0",0,"0,6","2,2","2,8","0,8","0,2","2,6","1,4","6,2"
Abi Olajuwon,TUL,C,16,99,16,0,"6,2","0,4","1,6",",269","0,0","0,0",0,"0,4","1,6",",269","0,1","0,1","1,000","0,2","0,8","0,1","0,0","0,1","0,3","0,6","1,0"
Marion Jones,TUL,G,14,91,14,0,"6,5","0,3","1,5",",190","0,0","0,3",",000","0,3","1,2",",235","0,1","0,3",",500","0,3","0,4","0,2","0,5","0,1","0,4","0,8","0,7"
Sydney Colson,NYL,G,16,86,16,0,"5,4","0,4","1,3",",350","0,2","0,4",",429","0,3","0,8",",308","0,3","0,4",",833","0,0","0,4","0,6","0,3","0,1","1,1","0,6","1,4"
Monique Currie,WAS,F,4,77,4,1,"19,3","3,8","8,8",",429","0,3","2,0",",125","3,5","6,8",",519","4,0","4,0","1,000","1,8","4,3","1,0","1,8","0,0","2,5","2,8","11,8"
Jessica Breland,TOT,F,13,75,13,0,"5,8","0,7","1,8",",391","0,0","0,0",0,"0,7","1,8",",391","0,2","0,2","1,000","0,2","1,1","0,3","0,2","0,5","0,2","0,7","1,5"
Olayinka Sanni,PHO,F-C,14,73,14,0,"5,2","0,7","1,1",",667","0,0","0,0",0,"0,7","1,1",",667","0,1","0,4",",333","0,3","0,7","0,0","0,2","0,1","0,9","1,6","1,6"
Ta'Shia Phillips,TOT,C,15,72,15,0,"4,8","0,5","1,0",",533","0,0","0,0",0,"0,5","1,0",",533","0,4","0,8",",500","0,7","1,3","0,1","0,0","0,2","0,2","1,2","1,5"
Betty Lennox,TUL,G,9,55,9,0,"6,1","0,4","2,6",",174","0,4","1,9",",235","0,0","0,7",",000","0,6","0,7",",833","0,2","0,9","0,6","0,2","0,0","0,7","0,8","1,9"
Angie Bjorklund,CHI,F,7,43,7,0,"6,1","0,3","1,6",",182","0,1","0,7",",200","0,1","0,9",",167","0,4","0,4","1,000","0,0","0,3","0,3","0,1","0,0","0,3","1,1","1,1"
Miranda Ayim,TUL,F,3,42,3,0,"14,0","1,3","3,0",",444","0,0","0,0",0,"1,3","3,0",",444","0,0","0,7",",000","1,3","2,3","0,7","0,7","0,3","1,3","2,3","2,7"
Kelly Mazzante,ATL,G,6,34,6,0,"5,7","0,2","2,0",",083","0,2","2,0",",083","0,0","0,0",0,"0,0","0,0",0,"0,0","0,3","0,0","0,2","0,0","0,2","0,3","0,5"
Felicia Chester,NYL,F,4,27,4,0,"6,8","0,3","0,8",",333","0,0","0,0",0,"0,3","0,8",",333","0,0","0,5",",000","1,0","2,0","0,0","0,3","0,0","0,0","1,0","0,5"
Jacinta Monroe,TUL,F,4,21,4,0,"5,3","0,0","1,0",",000","0,0","0,0",0,"0,0","1,0",",000","0,0","0,0",0,"0,5","1,0","0,3","0,0","0,0","0,5","0,8","0,0"
Joy Cheek,WAS,F,3,16,3,0,"5,3","0,3","1,3",",250","0,0","0,3",",000","0,3","1,0",",333","0,3","0,3","1,000","0,0","1,0","0,0","0,0","0,3","0,7","0,7","1,0"
Allie Quigley,SEA,G,7,14,7,0,"2,0","0,1","0,7",",200","0,0","0,1",",000","0,1","0,6",",250","0,3","0,3","1,000","0,1","0,6","0,1","0,1","0,1","0,1","0,1","0,6"
Ify Ibekwe,SEA,F,3,8,3,0,"2,7","0,0","0,7",",000","0,0","0,0",0,"0,0","0,7",",000","0,0","0,0",0,"0,0","1,0","0,0","0,0","0,0","0,3","0,0","0,0"


===== wnba_2011_advanced.txt =====
Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg, ,OWS,DWS,WS,WS/40
Sylvia Fowles*,CHI,C,34,1175,34,1175,"26,4",",637",",591",",000",",452","10,7","17,9","4,0","1,8","4,5","15,3","24,3",115,93,0,"4,7","2,7","7,4",",252"
Tiffany Jackson-Jones,TUL,F,34,1152,34,1152,"15,8",",529",",456",",003",",471","10,5","15,7","12,0","1,8","1,5","19,2","19,6",99,106,0,"1,3","0,3","1,6",",057"
Cappie Pondexter,NYL,G,34,1151,34,1151,"18,7",",503",",456",",318",",254","2,3","7,5","25,5","2,0","0,8","13,7","26,7",104,100,0,"2,7","1,5","4,2",",146"
Tina Charles,CON,C,34,1136,34,1136,"22,3",",498",",468",",006",",247","12,4","18,6","11,0","1,2","4,1","11,1","26,5",102,94,0,"2,4","2,6","4,9",",173"
Swin Cash*,SEA,F,34,1128,34,1128,"14,8",",513",",442",",323",",357","6,3","13,5","13,8","1,6","1,5","17,6","22,8",98,96,0,"1,1","2,2","3,3",",118"
Sue Bird*,SEA,G,34,1123,34,1123,"19,7",",569",",536",",407",",176","1,7","5,7","29,8","2,3","0,4","15,4","22,3",111,98,0,"3,6","1,7","5,3",",189"
Candice Dupree,PHO,F,34,1075,34,1075,"19,7",",601",",550",",017",",319","9,8","15,1","9,6","0,9","1,8","14,0","19,3",116,105,0,"3,8","0,5","4,3",",161"
Matee Ajavon,WAS,G,34,1065,34,1065,"14,6",",494",",433",",301",",315","3,3","4,7","20,7","2,9","0,7","17,2","26,1",97,107,0,"1,0","0,2","1,2",",047"
Crystal Langhorne,WAS,F-C,31,1063,31,1063,"21,6",",572",",535",",019",",358","10,6","13,8","11,3","2,0","1,1","17,2","25,3",106,105,0,"2,8","0,5","3,2",",122"
Becky Hammon*,SAS,G,33,1050,33,1050,"19,7",",586",",534",",483",",278","0,5","5,4","33,9","2,4","0,5","21,0","25,0",103,99,0,"2,1","1,5","3,7",",140"
Sophia Young-Malcolm,SAS,F,33,1043,33,1043,"16,7",",465",",429",",015",",393","5,3","12,0","13,4","3,3","1,2","9,8","23,0",95,94,0,"0,5","2,4","2,8",",108"
Tamika Catchings*,IND,F,33,1040,33,1040,"24,6",",561",",479",",240",",422","7,7","13,9","21,1","3,4","2,4","13,8","23,7",114,94,0,"4,1","2,3","6,5",",248"
Lindsey Harding,ATL,G,34,1037,34,1037,"13,4",",512",",471",",106",",290","1,9","6,0","23,9","1,6","0,4","18,8","17,3",100,103,0,"1,2","0,9","2,1",",081"
Epiphanny Prince,CHI,G,34,1001,34,1001,"17,2",",482",",433",",310",",259","2,9","4,3","19,4","4,1","1,0","10,6","24,4",101,97,0,"1,6","1,7","3,3",",132"
Seimone Augustus*,MIN,G-F,34,997,34,997,"21,7",",562",",532",",131",",162","2,3","7,2","13,5","1,6","1,3","8,4","24,0",115,99,0,"3,9","1,4","5,4",",215"
Renee Montgomery,CON,G,34,991,34,991,"19,6",",548",",479",",413",",395","1,4","4,2","29,4","2,6","0,2","16,5","24,2",107,99,0,"2,7","1,4","4,1",",165"
Asjha Jones,CON,F,34,971,34,971,"15,3",",472",",447",",022",",170","7,4","12,6","12,5","1,1","1,3","11,8","24,8",96,98,0,"0,6","1,5","2,2",",090"
Taj McWilliams-Franklin,MIN,F-C,34,966,34,966,"14,5",",488",",448",",034",",234","9,2","12,7","12,5","1,9","2,2","15,5","15,8",104,96,0,"1,5","1,8","3,3",",135"
Diana Taurasi,PHO,G,32,965,32,965,"23,8",",620",",537",",443",",467","1,6","6,1","21,2","1,2","1,6","14,7","29,4",116,108,0,"5,0","0,1","5,1",",212"
Lindsay Whalen*,MIN,G,34,956,34,956,"23,2",",575",",536",",120",",349","3,8","7,5","34,6","2,0","0,5","15,7","22,4",117,99,0,"4,3","1,4","5,7",",239"
Kia Vaughn,NYL,C,34,955,34,955,"16,4",",527",",497",",000",",187","12,0","14,7","7,1","2,2","2,3","15,8","18,2",104,97,0,"1,6","1,7","3,3",",138"
Tanisha Wright,SEA,G,33,953,33,953,"13,6",",597",",529",",204",",363","3,6","7,2","19,1","2,3","0,1","24,4","18,6",102,98,0,"1,4","1,5","2,9",",123"
Maya Moore*,MIN,F,34,951,34,951,"20,5",",549",",516",",420",",214","7,2","9,9","15,3","2,7","1,5","10,9","21,6",115,96,0,"3,5","1,8","5,3",",224"
Plenette Pierson,NYL,F,33,945,33,945,"18,0",",527",",481",",028",",271","7,8","11,3","8,7","2,1","2,8","13,3","22,3",105,98,0,"2,0","1,5","3,5",",149"
Kelly Miller,WAS,G,34,943,34,943,"10,0",",519",",491",",493",",169","2,7","5,2","18,4","1,3","0,7","20,2","14,6",101,110,0,"0,9","-0,2","0,7",",029"
Katie Douglas,IND,G-F,32,940,32,940,"19,5",",574",",557",",420",",196","4,2","8,3","19,0","2,3","0,7","14,4","22,5",109,100,0,"2,6","1,2","3,8",",164"
