===== wnba_2006_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Sophia Young-Malcolm,SAS,F,34,1057,34,34,"31,1","4,5","10,9",",416","0,0","0,1",",000","4,5","10,8",",421","2,9","4,0",",730","2,5","7,6","1,5","1,7","0,4","1,3","2,1","12,0"
Lisa Leslie*,LAS,C,34,1048,34,34,"30,8","7,6","14,8",",511","0,2","0,6",",400","7,3","14,2",",516","4,6","7,1",",650","2,4","9,5","3,2","1,5","1,7","3,7","3,4","20,0"
Candice Dupree,CHI,F,34,1034,34,31,"30,4","5,5","12,0",",457","0,0","0,1",",000","5,5","11,8",",463","2,8","3,6",",779","1,6","5,5","1,8","1,3","0,7","1,8","2,1","13,7"
Dawn Staley*,HOU,G,34,1024,34,34,"30,1","2,5","5,9",",420","1,6","3,6",",427","0,9","2,2",",408","0,9","1,1",",806","0,4","2,2","3,9","1,0","0,1","2,2","1,5","7,4"
Tully Bevilaqua,IND,G,34,1011,34,34,"29,7","2,2","5,4",",411","1,0","3,1",",311","1,3","2,3",",544","1,1","1,6",",717","0,3","2,3","2,3","2,1","0,0","1,6","2,1","6,6"
Vickie Johnson,SAS,G-F,34,1004,34,34,"29,5","3,5","9,3",",375","0,7","2,0",",333","2,8","7,3",",387","2,2","2,6",",844","1,6","4,9","3,6","0,8","0,1","1,7","1,8","9,9"
Katie Douglas,CON,G-F,32,1003,32,32,"31,3","5,6","12,6",",443","2,3","5,4",",422","3,3","7,2",",459","2,9","3,5",",839","1,2","3,8","2,5","1,9","0,1","2,3","1,5","16,4"
Chasity Melvin,WAS,C-F,34,1003,34,34,"29,5","4,5","8,6",",520","0,0","0,1",",000","4,5","8,6",",524","2,9","4,4",",656","2,5","6,6","1,3","1,0","0,8","1,8","3,2","11,9"
Alana Beard,WAS,G-F,32,1000,32,32,"31,3","7,3","14,7",",495","1,2","3,2",",363","6,1","11,5",",531","3,5","4,7",",758","0,7","4,7","3,1","1,8","0,8","2,8","2,9","19,2"
Anna DeForge,IND,G,34,997,34,34,"29,3","3,6","9,2",",393","1,4","3,7",",378","2,2","5,5",",403","1,6","1,9",",818","1,2","4,3","2,2","1,1","0,3","1,6","1,7","10,2"
Taj McWilliams-Franklin,CON,F-C,32,996,32,32,"31,1","5,1","10,3",",498","0,0","0,3",",125","5,1","10,0",",508","2,5","3,4",",736","3,3","9,6","2,5","1,1","1,0","2,4","2,3","12,8"
Michelle Snow,HOU,C,34,994,34,34,"29,2","5,2","10,3",",510","0,0","0,0",0,"5,2","10,3",",510","2,5","3,8",",667","2,3","7,9","1,4","1,0","1,1","2,6","3,6","13,0"
Swin Cash*,DET,F,34,991,34,34,"29,1","3,6","9,5",",384","0,0","0,4",",077","3,6","9,1",",397","3,2","4,2",",762","1,9","4,9","3,1","0,6","0,3","2,6","2,5","10,5"
Sheri Sam,CHA,G-F,34,989,34,34,"29,1","4,0","10,1",",399","0,6","2,3",",269","3,4","7,8",",438","1,9","3,0",",627","1,6","5,1","2,6","1,6","0,1","2,1","2,3","10,6"
Shameka Christon,NYL,G,34,987,34,34,"29,0","4,0","10,2",",391","1,5","4,6",",333","2,5","5,6",",438","2,9","3,5",",825","0,9","3,5","1,3","0,6","1,2","2,4","3,1","12,4"
Nikki Teasley,WAS,G,34,980,34,34,"28,8","3,5","9,4",",371","1,5","4,4",",344","1,9","4,9",",395","2,2","2,7",",826","0,4","2,6","5,4","1,3","0,3","2,3","2,4","10,7"
Tangela Smith,CHA,C,34,971,34,34,"28,6","5,2","12,4",",421","0,9","2,5",",365","4,3","9,9",",435","1,7","2,3",",744","1,4","5,3","1,5","1,2","0,9","2,1","2,9","13,1"
Loree Moore,NYL,G,34,952,34,29,"28,0","2,0","5,9",",338","1,0","2,8",",365","1,0","3,1",",314","1,1","1,5",",725","0,9","4,2","3,6","1,8","0,3","1,9","2,6","6,1"
Barbara Farris,NYL,F-C,34,944,34,34,"27,8","2,8","6,5",",430","0,0","0,1",",000","2,8","6,4",",436","2,1","2,9",",724","1,6","5,2","1,5","0,6","0,1","1,9","3,1","7,7"
Cheryl Ford,DET,F,32,919,32,32,"28,7","4,9","9,8",",498","0,0","0,0",0,"4,9","9,8",",498","4,0","6,2",",648","4,1","11,3","1,4","1,2","0,8","1,8","3,6","13,8"
Kristen Rasmussen,PHO,F,34,908,34,32,"26,7","1,9","3,7",",512","0,2","0,4",",429","1,7","3,3",",523","0,4","0,6",",600","2,1","6,1","2,1","0,8","0,8","1,0","2,9","4,3"
Cathrine Kraayeveld,NYL,F,34,903,34,13,"26,6","3,1","7,0",",444","0,9","2,7",",333","2,2","4,3",",514","1,6","2,1",",764","1,4","4,6","0,9","0,5","0,4","1,8","2,1","8,8"
Kristen Mann,MIN,F,33,893,33,33,"27,1","2,8","7,2",",387","1,1","2,9",",375","1,7","4,3",",394","0,8","1,0",",735","0,7","3,4","2,8","0,6","0,2","1,5","2,2","7,4"
Nicole Powell,SAC,F,34,891,34,34,"26,2","3,4","9,1",",375","1,6","4,6",",353","1,8","4,5",",399","1,2","1,4",",816","0,7","3,9","1,8","1,2","0,4","1,4","2,4","9,6"
Nakia Sanford,WAS,C-F,34,888,34,19,"26,1","3,3","6,4",",519","0,0","0,0",0,"3,3","6,4",",519","2,3","3,7",",616","2,0","6,0","1,1","0,8","0,6","2,1","3,5","8,9"
Betty Lennox,SEA,G,34,887,34,34,"26,1","5,6","12,4",",452","0,9","2,6",",322","4,8","9,8",",486","1,6","2,1",",761","1,0","4,0","2,1","1,1","0,1","2,9","2,7","13,7"
Ruth Riley,DET,C,34,876,34,34,"25,8","3,4","7,4",",456","0,1","0,3",",333","3,3","7,1",",461","0,5","0,5",",889","1,1","4,9","1,5","0,5","1,4","1,6","3,2","7,3"
Shannon Johnson,SAS,G,32,875,32,32,"27,3","3,3","8,0",",406","1,0","2,8",",352","2,3","5,2",",436","2,4","3,0",",804","1,0","3,0","3,7","1,9","0,2","2,3","2,4","9,9"
Nicole Ohlde,MIN,F-C,34,872,34,34,"25,6","3,5","7,8",",453","0,0","0,0",",000","3,5","7,8",",455","2,6","3,9",",664","1,8","5,6","1,6","0,6","0,7","2,2","2,9","9,6"
Lindsay Whalen*,CON,G,33,861,33,33,"26,1","2,7","6,8",",389","0,2","1,9",",129","2,4","5,0",",488","3,4","3,8",",903","0,5","3,7","4,6","1,0","0,1","2,4","1,7","9,0"
Amber Jacobs,MIN,G,34,860,34,34,"25,3","2,8","6,3",",449","1,2","3,0",",392","1,6","3,3",",500","1,4","1,7",",825","0,5","2,6","3,4","0,8","0,1","2,6","2,1","8,2"
Ebony Hoffman,IND,F,34,854,34,33,"25,1","2,4","6,1",",394","0,0","0,2",",000","2,4","5,9",",410","1,6","2,1",",771","2,1","5,7","1,4","1,1","0,5","2,1","3,1","6,4"
Lauren Jackson*,SEA,F-C,30,853,30,30,"28,4","6,4","12,0",",535","1,0","2,6",",377","5,4","9,4",",578","5,7","6,3",",899","2,3","7,6","1,6","0,8","1,7","1,3","3,0","19,4"
Yolanda Griffith*,SAC,C-F,34,852,34,34,"25,1","3,9","8,6",",457","0,0","0,0",",000","3,9","8,6",",459","4,1","5,4",",751","2,6","6,4","1,6","1,3","0,5","1,9","2,2","12,0"
Monique Currie,CHA,F,34,849,34,33,"25,0","2,6","7,7",",332","0,5","1,6",",291","2,1","6,1",",343","4,4","5,4",",810","1,5","3,9","2,6","1,0","0,1","1,8","2,9","10,0"
Ticha Penicheiro,SAC,G,34,848,34,34,"24,9","1,7","5,0",",339","0,2","0,9",",194","1,5","4,1",",371","1,8","2,3",",792","0,3","2,7","3,4","1,7","0,1","2,0","1,6","5,4"
Jia Perkins,CHI,G,30,839,30,27,"28,0","3,5","10,0",",351","0,6","2,2",",277","2,9","7,8",",372","1,8","2,2",",806","1,1","3,6","3,2","1,4","0,4","1,9","2,4","9,4"
Kelly Miller,PHO,G,27,814,27,24,"30,1","4,0","9,6",",421","1,1","2,9",",380","2,9","6,7",",439","1,8","2,3",",774","1,5","5,3","3,5","1,0","0,2","2,7","2,7","11,0"
Temeka Johnson,LAS,G,32,810,32,30,"25,3","3,2","7,9",",402","0,1","0,8",",115","3,1","7,1",",434","1,5","1,9",",800","0,5","3,0","5,0","1,5","0,0","2,2","1,8","8,0"
Tammy Sutton-Brown,CHA,C,30,802,30,30,"26,7","3,9","8,1",",488","0,0","0,0",0,"3,9","8,1",",488","3,3","5,2",",639","2,3","5,9","0,7","0,9","1,8","2,4","3,5","11,2"
Amanda Lassiter,CHI,F,32,781,32,29,"24,4","2,9","7,9",",366","1,5","4,7",",329","1,4","3,3",",419","0,7","1,0",",710","0,8","2,8","2,0","1,3","0,5","1,8","2,8","8,0"
Asjha Jones,CON,F,34,777,34,2,"22,9","4,6","9,8",",464","0,1","0,6",",263","4,4","9,3",",476","1,8","2,3",",785","1,7","5,4","1,4","0,7","0,6","1,8","2,2","11,1"
Agnieszka Bibrzycka,SAS,G-F,32,752,32,22,"23,5","4,1","9,7",",418","1,7","4,9",",350","2,3","4,8",",487","1,4","1,7",",868","0,3","2,1","1,5","0,8","0,4","1,5","1,5","11,3"
Kara Lawson,SAC,G,34,750,34,6,"22,1","2,8","7,1",",397","1,4","3,6",",398","1,4","3,5",",395","1,1","1,1",",923","0,3","1,9","1,6","0,6","0,1","1,3","1,1","8,1"
Margo Dydek,CON,C,34,743,34,34,"21,9","3,7","7,4",",494","0,0","0,1",",250","3,6","7,3",",498","2,0","2,5",",821","1,0","6,1","1,2","0,6","2,5","1,5","2,1","9,4"
Janell Burse,SEA,C,27,741,27,27,"27,4","4,2","8,2",",511","0,0","0,0","1,000","4,1","8,1",",509","2,7","4,0",",670","2,3","6,6","0,8","0,6","0,9","2,0","3,4","11,1"
Chamique Holdsclaw,LAS,F,25,737,25,0,"29,5","5,9","12,6",",470","0,1","0,6",",200","5,8","12,0",",483","3,0","3,4",",884","2,3","6,1","2,2","1,4","0,4","2,3","2,3","15,0"
Kamila Vodichkova,PHO,F-C,28,736,28,27,"26,3","4,0","8,9",",444","0,0","0,3",",000","4,0","8,7",",457","1,8","2,3",",769","1,6","6,7","1,5","1,0","0,7","1,9","3,2","9,7"
Tan White,IND,G,34,736,34,0,"21,6","3,3","8,9",",372","0,6","2,6",",216","2,8","6,4",",435","1,7","2,2",",750","0,9","2,4","1,5","0,8","0,3","1,5","1,9","8,9"
Crystal Robinson,WAS,F,27,723,27,27,"26,8","2,7","6,8",",402","1,0","3,4",",283","1,8","3,4",",522","0,9","1,1",",806","0,7","2,6","1,8","1,2","0,0","1,0","3,1","7,4"
Kelly Mazzante,CHA,G,34,721,34,0,"21,2","3,1","8,1",",379","1,9","4,9",",383","1,2","3,2",",373","0,8","1,0",",848","0,7","2,9","1,9","1,4","0,2","1,4","1,1","8,9"
Svetlana Abrosimova,MIN,F,34,720,34,2,"21,2","2,9","7,1",",411","0,7","1,9",",369","2,2","5,2",",426","1,2","1,8",",661","1,3","3,1","1,6","1,0","0,0","1,8","1,9","7,7"
Roneeka Hodges,HOU,G,33,698,33,8,"21,2","2,6","6,6",",401","1,3","3,6",",367","1,3","2,9",",443","0,9","1,2",",744","0,3","2,0","1,0","0,5","0,1","1,1","1,2","7,5"
Tina Thompson*,HOU,F,21,696,21,21,"33,1","6,6","14,5",",457","1,9","4,6",",417","4,7","9,9",",476","3,5","4,4",",804","1,5","5,6","2,2","1,0","0,6","2,5","2,5","18,7"
Murriel Page,LAS,F,34,689,34,4,"20,3","1,9","4,1",",471","0,0","0,1",",000","1,9","4,0",",482","1,0","1,4",",761","1,2","3,6","1,0","0,5","0,3","0,9","1,9","4,9"
Mwadi Mabika,LAS,G,32,677,32,32,"21,2","2,9","7,6",",377","1,0","3,0",",333","1,9","4,6",",405","1,8","2,0",",889","0,5","2,0","1,5","0,6","0,2","1,2","2,4","8,5"
DeLisha Milton-Jones,WAS,F,23,675,23,20,"29,3","5,4","11,5",",472","1,5","3,4",",430","4,0","8,1",",489","2,2","2,7",",810","1,0","4,9","2,1","1,5","0,7","2,9","3,8","14,6"
Becky Hammon*,NYL,G,22,674,22,20,"30,6","4,9","11,5",",425","1,7","4,9",",343","3,2","6,5",",486","3,3","3,4",",960","0,3","3,0","3,7","1,3","0,1","3,0","2,1","14,7"
Tamika Williams,MIN,F,31,671,31,30,"21,6","2,1","4,7",",442","0,0","0,3",",111","2,1","4,5",",464","0,5","1,2",",444","2,4","5,6","0,7","0,5","0,0","1,2","1,4","4,7"
Erin Perperoglou,SAC,F,34,665,34,12,"19,6","3,4","6,4",",537","0,0","0,1",",000","3,4","6,4",",542","2,8","3,8",",750","2,3","3,9","1,0","1,0","0,4","1,6","2,7","9,7"
Coco Miller,WAS,G,34,658,34,4,"19,4","2,5","5,0",",491","0,4","0,9",",400","2,1","4,1",",511","0,8","0,9",",897","1,1","2,7","1,7","1,0","0,1","1,4","2,1","6,1"
Iziane Castro Marques,SEA,F-G,34,657,34,26,"19,3","2,7","5,7",",469","0,7","1,9",",385","1,9","3,8",",512","1,1","1,7",",661","0,5","2,1","1,4","0,7","0,1","1,4","1,7","7,2"
Jessica Moore,LAS,F-C,34,655,34,33,"19,3","1,7","4,0",",434","0,0","0,1",",000","1,7","3,9",",440","0,9","1,1",",763","1,0","2,9","0,7","0,6","0,3","0,8","2,3","4,3"
Chelsea Newton,CHI,G,27,648,27,11,"24,0","1,9","5,7",",335","0,5","1,8",",265","1,4","3,9",",368","2,2","3,0",",738","0,7","2,6","2,1","1,3","0,3","1,5","2,6","6,5"
Tiffani Johnson,SEA,C,32,638,32,8,"19,9","1,9","4,6",",415","0,0","0,0",0,"1,9","4,6",",415","0,9","1,2",",757","1,0","3,9","0,5","0,3","0,5","1,0","2,1","4,7"
Tamara Moore,LAS,G,34,637,34,33,"18,7","2,0","4,3",",469","0,5","1,4",",347","1,5","2,8",",531","1,6","1,9",",803","0,5","2,1","1,9","1,0","0,2","1,1","1,7","6,1"
Katie Mattera,SAS,C,34,632,34,14,"18,6","2,9","6,3",",467","0,0","0,0",0,"2,9","6,3",",467","1,9","3,1",",619","2,2","6,1","0,4","0,4","0,8","2,0","3,1","7,8"
Stacey Lovelace,CHI,C,34,628,34,6,"18,5","2,8","6,7",",415","0,6","1,9",",302","2,2","4,9",",458","1,3","1,6",",786","1,4","4,0","0,6","0,6","0,6","1,6","2,0","7,4"
Bernadette Ngoyisa,CHI,C,30,626,30,23,"20,9","4,1","7,7",",528","0,0","0,0",0,"4,1","7,7",",528","1,9","3,3",",592","2,2","5,7","0,9","0,5","0,2","2,0","3,0","10,1"
Barbara Turner,SEA,G-F,34,622,34,9,"18,3","2,1","4,7",",447","0,3","1,2",",250","1,8","3,5",",513","1,9","2,3",",831","0,8","2,5","1,4","0,4","0,2","1,4","1,6","6,4"
Erin Phillips,CON,G,34,615,34,13,"18,1","1,7","4,3",",393","0,7","2,1",",343","1,0","2,2",",440","1,3","1,5",",880","0,6","2,1","2,4","0,9","0,1","1,1","1,1","5,4"
Sherill Baker,NYL,G,34,614,34,16,"18,1","2,9","7,4",",386","0,3","1,0",",273","2,6","6,4",",404","1,4","1,6",",857","0,7","1,6","1,0","1,4","0,0","1,5","2,0","7,4"
Helen Darling,CHA,G,29,614,29,29,"21,2","1,8","4,8",",370","0,6","1,6",",383","1,1","3,1",",363","1,3","1,9",",691","0,4","2,0","2,8","1,2","0,1","2,5","2,6","5,4"
Nykesha Sales,CON,F-G,22,609,22,20,"27,7","5,0","11,5",",429","1,5","3,6",",400","3,5","7,9",",443","1,6","2,3",",720","1,0","3,7","2,7","1,2","0,3","1,3","2,0","13,0"
LaToya Bond,CHA,G,34,608,34,5,"17,9","1,9","4,6",",399","0,3","1,4",",217","1,6","3,3",",473","1,7","2,3",",740","0,2","1,4","2,1","1,0","0,2","2,4","2,4","5,7"
Rebekkah Brunson,SAC,F,34,603,34,14,"17,7","2,8","6,0",",461","0,0","0,0",0,"2,8","6,0",",461","1,3","2,2",",587","2,3","5,6","0,5","0,6","0,4","1,2","1,9","6,8"
Tamecka Dixon,HOU,G,23,591,23,14,"25,7","3,0","7,4",",404","0,0","0,4",",111","3,0","7,0",",420","1,0","1,2",",821","0,8","2,6","2,3","0,6","0,1","2,5","2,7","7,0"
Kendra Wecker,SAS,F,34,578,34,11,"17,0","2,2","6,3",",350","0,6","1,6",",339","1,6","4,6",",354","0,6","0,8",",778","0,6","2,5","1,4","0,3","0,1","0,9","1,2","5,6"
Plenette Pierson,DET,F,34,566,34,0,"16,6","2,4","5,3",",456","0,0","0,1",",000","2,4","5,2",",463","1,6","2,4",",700","1,3","3,9","0,7","0,5","0,4","1,1","2,5","6,5"
Shanna Zolman,SAS,G,34,549,34,0,"16,1","2,4","6,4",",379","1,4","3,7",",378","1,0","2,7",",380","0,4","0,5",",667","0,2","1,2","1,0","0,3","0,1","1,1","0,6","6,6"
Christi Thomas,LAS,F-C,27,541,27,1,"20,0","2,4","4,9",",489","0,1","0,7",",200","2,3","4,2",",540","1,1","1,7",",638","1,6","5,3","1,0","0,7","0,5","1,6","3,0","6,1"
Kelly Schumacher,NYL,C,21,539,21,21,"25,7","2,8","6,7",",411","0,1","0,4",",250","2,7","6,3",",421","2,1","3,0",",714","1,8","5,5","1,1","0,1","1,2","1,7","3,2","7,8"
Penny Taylor,PHO,F,20,536,20,8,"26,8","4,9","11,0",",445","1,2","3,3",",369","3,7","7,8",",477","2,9","3,3",",864","1,6","5,7","2,6","1,5","0,5","1,5","2,9","13,9"
Hamchetou Maiga-Ba,SAC,F,34,535,34,7,"15,7","2,2","4,6",",475","0,0","0,0",",000","2,2","4,6",",478","0,8","1,4",",563","1,0","2,1","0,9","0,9","0,3","1,3","2,4","5,2"
Tanisha Wright,SEA,G,33,507,33,0,"15,4","1,3","3,6",",353","0,1","0,4",",143","1,2","3,2",",381","1,2","1,4",",844","0,6","1,8","1,2","0,3","0,1","1,6","1,6","3,8"
Jennifer Lacy,PHO,F,33,504,33,3,"15,3","1,8","3,9",",477","0,0","0,1",",000","1,8","3,8",",492","1,2","1,8",",690","1,3","3,1","0,4","0,4","0,4","1,4","3,1","4,9"
Scholanda Dorrell,SAC,G,33,498,33,21,"15,1","1,9","5,2",",372","0,8","2,6",",294","1,2","2,6",",448","0,5","0,7",",818","0,3","1,1","0,5","0,9","0,1","1,2","1,3","5,2"
Adrian Williams-Strong,MIN,C-F,32,486,32,0,"15,2","1,9","4,2",",448","0,0","0,0",",000","1,9","4,2",",451","1,2","2,2",",536","1,3","4,7","0,3","0,8","0,3","0,6","1,9","4,9"
Kristin Haynie,SAC,G,34,471,34,0,"13,9","1,6","4,4",",364","0,3","0,9",",300","1,4","3,6",",380","0,6","0,7",",840","0,6","2,0","2,0","0,8","0,1","1,4","1,5","4,1"
Jennifer Derevjanik,PHO,G,31,467,31,8,"15,1","1,2","2,4",",507","0,1","0,5",",267","1,1","1,9",",567","0,5","0,8",",615","0,4","1,8","2,2","0,7","0,2","0,8","1,4","3,1"
Doneeka Lewis,LAS,G,34,456,34,3,"13,4","1,4","4,2",",319","0,5","1,8",",295","0,8","2,4",",337","0,6","0,7",",913","0,3","1,2","1,9","0,4","0,1","1,3","0,8","3,9"
Ashley Battle,NYL,F,33,455,33,2,"13,8","1,6","4,3",",383","0,5","1,4",",326","1,2","2,9",",411","0,6","0,8",",800","0,4","1,9","0,9","0,9","0,1","1,2","1,0","4,3"
Stacey Dales,CHI,F,23,453,23,16,"19,7","2,3","6,4",",354","1,1","3,5",",309","1,2","2,9",",409","1,4","2,0",",696","0,3","1,2","1,7","0,4","0,0","1,4","1,7","7,0"
DeMya Walker,SAC,F,23,435,23,8,"18,9","3,4","7,9",",436","0,0","0,0",0,"3,4","7,9",",436","2,4","3,7",",655","2,4","4,0","1,4","0,7","0,3","1,6","2,3","9,3"
Dominique Canty,HOU,G,15,431,15,15,"28,7","3,6","7,0",",514","0,0","0,2",",000","3,6","6,8",",529","3,7","5,1",",727","0,8","3,5","2,9","1,1","0,0","2,3","2,4","10,9"
Vanessa Hayden,MIN,C,33,424,33,3,"12,8","2,1","5,1",",402","0,0","0,0",0,"2,1","5,1",",402","1,2","2,0",",621","1,2","3,5","0,6","0,2","1,3","1,3","3,6","5,4"
Janel McCarville,CHA,F-C,30,423,30,3,"14,1","1,8","3,9",",458","0,0","0,0",0,"1,8","3,9",",458","0,9","1,5",",636","1,3","3,5","0,8","0,6","0,7","0,9","1,7","4,5"
La'Tangela Atkinson,IND,G-F,33,419,33,1,"12,7","1,2","2,6",",437","0,2","0,5",",294","1,0","2,1",",471","0,5","1,2",",462","0,8","2,3","0,7","0,5","0,2","1,0","0,9","3,0"
Chantelle Anderson,SAS,C,23,413,23,20,"18,0","2,6","4,9",",527","0,0","0,0",0,"2,6","4,9",",527","1,5","2,0",",778","1,2","3,7","0,7","0,3","0,4","1,3","3,2","6,7"
Kedra Holland-Corn,DET,G,34,401,34,0,"11,8","1,5","4,2",",359","0,8","2,5",",333","0,7","1,7",",397","0,3","0,5",",625","0,4","1,2","1,3","0,7","0,1","1,2","0,9","4,1"
Megan Duffy,MIN,G,31,389,31,0,"12,5","1,1","3,0",",359","0,4","1,2",",324","0,7","1,8",",382","0,9","1,3",",692","0,3","0,9","1,2","0,3","0,0","0,8","1,2","3,4"
Sancho Lyttle,HOU,F,29,381,29,2,"13,1","1,4","3,0",",460","0,0","0,0",0,"1,4","3,0",",460","0,9","1,4",",619","1,4","3,9","0,3","0,9","0,1","0,6","2,1","3,7"
Erin Thorn,NYL,G,27,378,27,1,"14,0","2,0","4,9",",417","1,0","2,4",",431","1,0","2,5",",403","1,0","1,1",",903","0,3","1,4","1,2","0,2","0,0","0,7","0,8","6,1"
Elaine Powell,TOT,G,25,370,25,3,"14,8","1,2","3,0",",382","0,0","0,2",",000","1,2","2,8",",408","1,0","1,5",",658","0,6","1,5","2,1","0,6","0,1","1,4","1,5","3,3"
LaToya Thomas,SAS,F,19,369,19,0,"19,4","2,9","6,5",",452","0,0","0,0",0,"2,9","6,5",",452","2,4","3,1",",763","1,4","4,3","1,2","0,7","0,4","1,4","2,6","8,3"
Kara Braxton,DET,C-F,34,360,34,1,"10,6","1,7","4,2",",406","0,0","0,1",",000","1,7","4,1",",411","0,9","1,4",",625","1,2","3,4","0,8","0,3","0,3","1,6","2,4","4,3"
Laura Summerton,CON,C,33,359,33,3,"10,9","1,0","2,2",",432","0,1","0,5",",200","0,9","1,8",",492","0,5","0,8",",593","0,4","1,1","0,6","0,1","0,1","0,6","1,2","2,5"
Megan Mahoney,CON,F,31,351,31,1,"11,3","0,8","2,7",",306","0,2","0,9",",241","0,6","1,8",",339","0,5","0,6",",895","0,5","2,1","0,8","0,2","0,0","0,8","1,2","2,5"
Brooke Wyckoff,CHI,F,15,343,15,13,"22,9","1,1","4,4",",242","0,7","2,9",",233","0,4","1,5",",261","0,5","0,7",",800","1,0","2,7","2,2","0,9","0,8","1,1","2,7","3,3"
Latasha Byears,WAS,G-F,26,332,26,0,"12,8","1,8","4,1",",449","0,0","0,0",0,"1,8","4,1",",449","0,6","0,8",",800","1,4","3,3","0,4","0,5","0,1","1,3","2,2","4,3"
Deanna Jackson,CHI,F,22,330,22,1,"15,0","2,2","5,6",",395","0,0","0,1",",333","2,2","5,5",",397","1,5","2,3",",647","1,5","3,0","0,6","0,4","0,1","1,0","1,7","6,0"
Ashley Robinson,TOT,C,29,324,29,5,"11,2","0,6","1,9",",333","0,0","0,1",",500","0,6","1,8",",327","0,2","0,6",",313","1,2","2,7","0,4","0,3","0,6","0,8","1,8","1,4"
Dalma Ivanyi,SAS,G,31,322,31,1,"10,4","0,5","1,8",",268","0,3","1,2",",216","0,2","0,6",",368","0,1","0,2",",667","0,2","1,3","1,6","0,4","0,0","0,6","1,2","1,4"
Tye'sha Fluker,CHA,C,31,319,31,1,"10,3","1,0","2,9",",337","0,0","0,1",",000","1,0","2,8",",345","0,5","0,7",",727","0,8","2,1","0,3","0,1","0,5","0,7","1,5","2,5"
Lisa Willis,LAS,G,24,319,24,0,"13,3","1,5","3,8",",385","0,8","2,2",",365","0,7","1,6",",410","0,9","1,3",",710","0,5","1,8","0,4","1,1","0,0","0,7","1,0","4,6"
Kim Smith,SAC,F,31,313,31,0,"10,1","0,9","2,7",",333","0,4","1,0",",406","0,5","1,7",",288","0,2","0,3",",556","0,4","1,3","0,6","0,3","0,0","0,7","1,1","2,4"
Allison Feaster,CHA,F,32,309,32,1,"9,7","0,6","2,5",",235","0,5","2,0",",250","0,1","0,5",",176","0,0","0,1",",500","0,1","0,6","0,7","0,4","0,1","0,4","0,6","1,7"
Jamie Carey,CON,G,24,286,24,0,"11,9","0,9","2,4",",379","0,6","1,7",",350","0,3","0,8",",444","0,2","0,2","1,000","0,0","0,7","1,3","0,3","0,0","0,7","1,0","2,6"
Mistie Bass,HOU,F,27,273,27,6,"10,1","1,3","2,4",",531","0,0","0,0",0,"1,3","2,4",",531","0,4","1,3",",324","1,1","2,4","0,6","0,4","0,1","0,4","1,2","2,9"
Liz Moeggenberg,CHI,F,27,273,27,1,"10,1","0,7","2,3",",317","0,1","0,4",",333","0,6","1,9",",314","0,5","1,1",",467","1,0","1,7","0,6","0,4","0,2","0,6","0,5","2,1"
Shaunzinski Gortman,SEA,G,20,264,20,0,"13,2","1,0","2,8",",364","0,1","0,6",",167","0,9","2,2",",419","0,7","0,9",",778","0,5","2,4","0,9","0,6","0,1","1,3","1,6","2,8"
Anastasia Kostaki,HOU,G,32,262,32,0,"8,2","0,6","1,8",",316","0,2","0,9",",200","0,4","0,8",",444","0,8","1,1",",714","0,1","0,8","0,6","0,2","0,0","1,3","1,3","2,1"
Iciss Tillis,NYL,F-C,25,256,25,0,"10,2","1,3","3,6",",360","0,2","1,2",",207","1,0","2,4",",433","0,6","0,9",",727","0,8","2,2","0,4","0,4","0,2","0,8","1,8","3,4"
Coretta Brown,CHI,G,15,252,15,2,"16,8","1,1","3,9",",271","0,8","2,9",",273","0,3","1,0",",267","0,3","0,5",",500","0,3","1,5","1,7","0,7","0,0","1,2","0,8","3,2"
Belinda Snell,PHO,G,30,250,30,0,"8,3","1,2","3,0",",389","0,7","2,1",",317","0,5","0,9",",556","0,3","0,3","1,000","0,4","1,3","0,6","0,5","0,1","0,6","0,9","3,3"
Tari Phillips,HOU,F-C,21,223,21,2,"10,6","1,0","2,5",",385","0,0","0,0",0,"1,0","2,5",",385","0,9","1,4",",655","0,6","2,2","0,2","0,4","0,2","1,1","1,8","2,8"
Edwige Lawson-Wade,SEA,G,26,211,26,0,"8,1","0,7","1,7",",378","0,2","0,7",",263","0,5","1,0",",462","0,2","0,2",",667","0,1","0,8","1,1","0,6","0,0","0,7","0,8","1,7"
Le'coe Willingham,CON,F,29,209,29,0,"7,2","0,9","1,8",",472","0,2","0,3",",600","0,7","1,5",",442","0,2","0,4",",538","0,7","1,9","0,6","0,2","0,0","0,5","0,8","2,2"
Tynesha Lewis,MIN,G,19,202,19,0,"10,6","1,0","2,9",",345","0,1","0,6",",091","0,9","2,3",",409","0,4","0,5",",700","0,5","1,4","0,9","0,6","0,3","0,8","0,8","2,4"
Crystal Smith,PHO,G,22,197,22,0,"9,0","1,0","2,1",",447","0,3","0,9",",368","0,6","1,3",",500","0,5","0,5",",917","0,2","1,0","1,0","0,8","0,0","0,8","1,1","2,7"
Ayana Walker,CHA,F,25,182,25,0,"7,3","0,7","1,5",",459","0,0","0,0",0,"0,7","1,5",",459","0,5","0,8",",571","0,4","1,2","0,1","0,4","0,4","0,2","1,2","1,8"
