===== wnba_1998_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Monica Lamb,HOU,C,30,649,30,25,"21,6","2,2","4,1",",541","0,0","0,0",0,"2,2","4,1",",541","1,0","1,4",",690","2,1","4,7","0,3","0,8","0,7","0,9","2,9","5,4"
Adia Barnes,SAC,F,29,619,29,16,"21,3","3,0","7,7",",395","0,5","1,6",",298","2,6","6,1",",420","1,0","1,3",",744","1,2","2,9","0,8","0,5","0,3","1,8","2,4","7,6"
Katrina Colleton,LAS,F,30,575,30,14,"19,2","1,0","3,3",",303","0,2","0,6",",263","0,8","2,7",",313","0,5","0,6",",833","0,8","1,7","1,6","0,6","0,4","1,0","1,5","2,7"
Sharon Manning,CHA,F-C,30,575,30,6,"19,2","2,0","4,5",",440","0,0","0,1",",000","2,0","4,4",",447","1,5","2,2",",667","2,0","5,5","1,0","1,1","0,2","1,4","2,1","5,4"
Pamela McGee,LAS,F-C,30,570,30,22,"19,0","2,7","6,1",",437","0,0","0,1",",000","2,7","6,0",",447","1,4","2,3",",614","2,1","4,8","0,4","0,8","0,8","1,8","3,5","6,8"
Kim Williams,UTA,G,30,543,30,10,"18,1","3,0","7,4",",408","0,3","0,9",",321","2,7","6,5",",421","1,2","1,6",",735","0,8","1,9","1,5","1,4","0,2","2,2","2,5","7,6"
Rachael Sporn,DET,F,30,535,30,1,"17,8","2,0","4,9",",408","0,0","0,0",0,"2,0","4,9",",408","0,5","1,1",",500","1,7","3,6","1,3","0,3","0,4","1,1","1,9","4,5"
Michelle Edwards,CLE,G,23,533,23,9,"23,2","3,0","7,1",",417","0,5","1,5",",324","2,5","5,6",",442","1,3","2,2",",620","0,3","2,3","2,8","1,0","0,0","2,0","1,8","7,7"
Yolanda Moore,HOU,F-C,30,533,30,4,"17,8","1,1","2,4",",451","0,0","0,1",",500","1,0","2,3",",449","1,1","1,4",",805","1,1","2,9","0,3","0,9","0,0","0,7","1,8","3,3"
Rushia Brown,CLE,F,30,522,30,7,"17,4","2,1","4,6",",460","0,0","0,0",",000","2,1","4,6",",464","2,2","2,8",",776","1,1","3,1","0,9","1,1","0,5","1,6","2,6","6,5"
Heidi Burge,WAS,F-C,30,501,30,15,"16,7","2,7","5,3",",509","0,1","0,2",",286","2,6","5,1",",520","1,2","2,1",",597","1,0","3,3","0,9","0,5","0,5","2,4","3,1","6,7"
LaTonya Johnson,UTA,F,28,490,28,8,"17,5","2,1","5,2",",400","0,5","1,8",",286","1,6","3,4",",458","0,8","1,2",",618","0,5","1,9","0,7","0,4","0,0","1,5","1,5","5,4"
Alessandra Santos de Oliveira,WAS,C,16,481,16,12,"30,1","3,9","7,6",",516","0,0","0,0",0,"3,9","7,6",",516","3,1","6,8",",463","3,8","8,1","0,1","0,8","0,4","3,4","2,8","11,0"
Tammi Reiss,UTA,G,22,477,22,17,"21,7","2,5","6,1",",403","0,7","2,5",",296","1,7","3,6",",475","0,9","1,3",",655","0,6","1,8","2,2","0,5","0,0","1,1","1,5","6,5"
Kisha Ford,NYL,G-F,30,471,30,0,"15,7","2,0","4,6",",435","0,1","0,4",",182","1,9","4,2",",457","0,8","1,3",",625","0,8","1,2","0,8","1,1","0,1","0,5","2,3","4,9"
Sandra Van Embricqs,LAS,F-C,28,470,28,2,"16,8","1,5","3,2",",483","0,0","0,0",0,"1,5","3,2",",483","0,3","0,6",",500","1,2","2,7","0,6","0,9","0,3","0,7","2,0","3,4"
Dena Head,UTA,G,30,467,30,14,"15,6","1,2","2,8",",424","0,4","0,9",",481","0,8","1,9",",397","0,8","1,1",",697","0,5","1,7","1,2","1,0","0,0","1,5","1,3","3,6"
Olympia Scott,UTA,C,29,466,29,1,"16,1","2,0","4,7",",430","0,0","0,2",",200","2,0","4,5",",438","1,3","2,2",",569","1,3","2,9","0,8","0,8","0,3","1,7","2,7","5,3"
Rhonda Mapp,CHA,C,21,456,21,14,"21,7","4,0","7,8",",506","0,0","0,5",",100","3,9","7,3",",532","2,1","2,9",",750","1,7","4,2","1,6","0,6","0,4","1,9","2,9","10,1"
Christy Smith,CHA,G,24,448,24,18,"18,7","1,1","3,1",",360","0,8","2,4",",316","0,4","0,8",",500","0,7","0,8",",850","0,1","1,4","3,0","0,4","0,0","2,0","1,4","3,7"
Sue Wicks,NYL,F,30,444,30,0,"14,8","1,5","3,6",",430","0,0","0,1",",000","1,5","3,5",",442","1,2","1,5",",800","1,3","2,8","1,2","0,5","0,3","1,6","2,2","4,3"
Deborah Carter,WAS,G-F,29,434,29,6,"15,0","1,3","5,0",",271","0,4","1,7",",245","0,9","3,3",",284","0,7","0,9",",808","0,7","2,2","0,8","0,6","0,1","1,4","2,0","3,8"
Keri Chaconas,WAS,G,30,397,30,1,"13,2","1,5","4,9",",297","1,0","3,5",",286","0,5","1,4",",326","0,9","1,1",",788","0,2","0,8","1,3","0,4","0,0","1,6","1,8","4,8"
Lynette Woodard*,DET,G,27,383,27,8,"14,2","1,3","3,4",",387","0,0","0,0",0,"1,3","3,4",",387","0,9","1,5",",575","1,1","2,4","0,8","0,8","0,1","1,1","1,2","3,5"
Franthea Price,SAC,G,26,379,26,1,"14,6","1,7","4,4",",374","1,1","3,0",",359","0,6","1,4",",405","0,5","0,7",",722","0,3","1,7","1,3","0,8","0,1","1,2","1,1","4,9"
Andrea Congreaves,CHA,F-C,24,372,24,10,"15,5","1,5","3,4",",432","0,6","2,1",",294","0,8","1,3",",667","0,8","0,9",",905","0,8","3,0","1,5","0,5","0,2","1,0","1,5","4,3"
Adrienne Shuler,WAS,G,25,363,25,12,"14,5","1,2","3,4",",369","0,5","1,5",",342","0,7","1,8",",391","0,6","0,7",",824","0,5","2,1","1,9","0,9","0,1","1,6","2,1","3,6"
Kristi Harrower,PHO,G,30,355,30,0,"11,8","0,6","1,7",",365","0,4","1,1",",344","0,3","0,7",",400","0,7","0,9",",750","0,1","0,7","1,7","0,5","0,1","1,0","0,8","2,3"
Fran Harris,UTA,G-F,18,353,18,12,"19,6","1,6","4,4",",354","0,3","0,9",",313","1,3","3,5",",365","0,6","0,7",",833","0,8","2,2","1,7","0,7","0,1","0,9","1,8","3,9"
Rhonda Blades,DET,G,29,340,29,2,"11,7","0,7","2,7",",256","0,4","1,7",",240","0,3","1,0",",286","0,5","1,0",",483","0,2","1,1","1,4","0,4","0,0","1,4","1,6","2,3"
Andrea Kuklova,PHO,G-F,29,340,29,2,"11,7","1,3","3,3",",400","0,0","0,2",",143","1,3","3,0",",420","0,7","1,2",",556","0,7","1,3","1,1","0,6","0,1","1,4","1,4","3,3"
Octavia Blue,LAS,F,30,331,30,3,"11,0","0,9","2,6",",338","0,2","0,7",",286","0,7","1,9",",357","0,5","0,8",",625","0,6","1,6","0,3","0,4","0,1","0,9","1,4","2,4"
Adrienne Johnson,CLE,G,29,330,29,0,"11,4","1,8","4,0",",457","0,5","1,1",",424","1,3","2,9",",470","0,4","0,6",",722","0,6","1,7","0,5","0,2","0,1","0,8","1,2","4,6"
Jamila Wideman,LAS,G,25,329,25,0,"13,2","0,5","1,7",",279","0,1","0,5",",250","0,4","1,2",",290","0,8","1,2",",724","0,2","0,9","2,3","0,4","0,0","1,4","1,1","1,9"
Marlies Askamp,PHO,C,26,319,26,0,"12,3","1,9","4,0",",471","0,0","0,0",0,"1,9","4,0",",471","1,6","2,4",",661","1,4","3,3","0,5","0,5","0,3","0,8","1,7","5,3"
Pauline Jordan,TOT,F-C,24,277,24,0,"11,5","1,1","2,9",",377","0,0","0,0",",000","1,1","2,8",",382","0,9","1,5",",629","0,6","2,0","0,8","0,6","0,5","1,0","2,0","3,1"
La'Shawn Brown,WAS,C,22,272,22,2,"12,4","0,6","1,7",",351","0,0","0,0",0,"0,6","1,7",",351","0,8","1,5",",515","0,8","2,4","0,4","0,5","0,9","1,1","2,8","2,0"
Brandy Reed,PHO,F,24,254,24,0,"10,6","2,1","4,0",",526","0,1","0,3",",250","2,0","3,6",",552","0,9","1,3",",710","1,5","3,3","0,8","0,8","0,3","1,4","1,3","5,2"
Bridgette Gordon,SAC,F,22,253,22,5,"11,5","1,1","2,9",",391","0,0","0,4",",000","1,1","2,5",",446","0,4","0,7",",563","0,5","1,4","0,4","0,4","0,0","1,4","1,2","2,7"
Eugenia Rycraw,LAS,C,20,226,20,4,"11,3","0,8","1,6",",469","0,0","0,0",0,"0,8","1,6",",469","0,8","1,1",",727","0,9","2,5","0,2","0,4","0,9","0,7","1,4","2,3"
Coquese Washington,NYL,G,28,226,28,0,"8,1","0,5","1,8",",294","0,2","0,8",",238","0,4","1,1",",333","0,6","0,9",",692","0,2","0,9","1,6","0,6","0,0","1,3","1,1","1,9"
Toni Foster,PHO,F-C,16,218,16,5,"13,6","1,8","3,8",",467","0,0","0,0",0,"1,8","3,8",",467","1,4","1,9",",767","0,6","1,9","1,2","0,9","0,3","0,9","1,3","4,9"
Tricia Bader Binford,UTA,G,22,206,22,0,"9,4","0,7","2,4",",302","0,5","1,2",",370","0,3","1,2",",231","0,2","0,4",",500","0,0","0,5","0,9","0,6","0,0","1,2","1,5","2,1"
Gergana Branzova,DET,F,26,204,26,0,"7,8","1,1","2,5",",446","0,0","0,2",",000","1,1","2,3",",475","0,4","0,8",",550","0,5","1,6","0,3","0,1","0,2","0,8","1,6","2,7"
Elisabeth Cebrian,NYL,C,22,187,22,0,"8,5","0,7","1,6",",429","0,0","0,0",0,"0,7","1,6",",429","0,4","0,6",",571","0,5","1,2","0,4","0,0","0,3","0,9","1,5","1,7"
Cindy Blodgett,CLE,G,22,184,22,0,"8,4","0,9","3,0",",288","0,5","1,7",",270","0,4","1,3",",310","0,7","1,1",",625","0,1","0,6","0,8","0,4","0,0","0,5","0,8","2,9"
Pollyanna Johns Kimbrough,CHA,C,24,180,24,0,"7,5","0,9","1,9",",489","0,0","0,0",0,"0,9","1,9",",489","0,8","1,2",",643","0,6","1,5","0,3","0,1","0,1","0,4","0,4","2,6"
Tammy Jackson,TOT,F-C,21,174,21,0,"8,3","0,5","1,1",",417","0,0","0,0",0,"0,5","1,1",",417","0,4","0,6",",615","0,3","1,2","0,3","0,2","0,2","0,7","1,6","1,3"
Raegan Pebley,CLE,F-C,22,167,22,0,"7,6","0,6","1,7",",368","0,0","0,1",",000","0,6","1,6",",389","0,5","0,5",",833","0,2","1,3","0,3","0,1","0,2","0,4","1,1","1,7"
Sonia Chase,CHA,G,23,166,23,0,"7,2","0,6","1,2",",500","0,0","0,0",0,"0,6","1,2",",500","0,3","0,3","1,000","0,2","0,6","0,6","0,2","0,0","0,6","0,7","1,5"
Erin Alexander,TOT,G,20,141,20,0,"7,1","0,6","2,2",",273","0,6","1,8",",314","0,1","0,5",",111","0,2","0,2","1,000","0,4","0,9","0,5","0,2","0,0","0,6","0,9","2,0"
Ruthie Bolton,SAC,G,5,133,5,4,"26,6","3,4","11,6",",293","0,8","5,2",",154","2,6","6,4",",406","3,4","5,6",",607","1,0","2,2","1,2","1,2","0,0","1,4","2,4","11,0"
Maria Stepanova,PHO,C,20,130,20,0,"6,5","1,3","3,1",",426","0,0","0,0",0,"1,3","3,1",",426","0,7","1,1",",636","0,9","1,9","0,4","0,2","0,6","0,5","1,5","3,3"
Tully Bevilaqua,CLE,G,11,126,11,2,"11,5","0,7","1,3",",571","0,1","0,3",",333","0,6","1,0",",636","0,4","0,5",",667","0,2","0,9","2,1","1,1","0,2","0,8","1,1","1,9"
Alicia Thompson,NYL,F,19,126,19,0,"6,6","0,5","2,1",",231","0,1","0,1","1,000","0,4","2,0",",211","0,6","1,0",",632","0,4","1,3","0,2","0,1","0,1","0,4","0,6","1,6"
Tia Paschal,CHA,F,20,110,20,0,"5,5","0,6","1,9",",297","0,1","0,2",",250","0,5","1,7",",303","0,2","0,3",",667","0,2","0,8","0,5","0,4","0,0","0,6","0,6","1,4"
Haixia Zheng,LAS,C,6,98,6,2,"16,3","3,3","5,3",",625","0,0","0,0",0,"3,3","5,3",",625","0,8","1,2",",714","1,3","4,3","0,5","0,0","0,2","1,0","1,8","7,5"
Tiffany Woosley,HOU,G,18,96,18,0,"5,3","0,4","1,3",",304","0,2","0,7",",250","0,2","0,6",",364","0,3","0,4",",714","0,2","0,4","0,5","0,4","0,0","0,7","0,5","1,2"
Albena Branzova,NYL,F,11,94,11,0,"8,5","0,8","2,3",",360","0,2","0,4",",500","0,6","1,9",",333","0,3","0,4",",750","0,5","1,5","0,5","0,3","0,1","1,1","1,1","2,1"
Nadine Domond,SAC,G,9,92,9,0,"10,2","1,1","3,7",",303","0,3","1,8",",188","0,8","1,9",",412","0,4","0,4","1,000","0,7","1,0","1,0","0,8","0,1","1,2","1,4","3,0"
Quacy Barnes,SAC,C,17,90,17,0,"5,3","0,4","0,9",",400","0,0","0,0",0,"0,4","0,9",",400","0,2","0,6",",364","0,3","0,5","0,1","0,1","0,4","0,5","1,2","0,9"
Rehema Stephens,SAC,G,8,81,8,0,"10,1","1,4","5,1",",268","0,3","1,5",",167","1,1","3,6",",310","0,3","0,5",",500","0,9","1,3","0,5","0,3","0,1","1,4","1,0","3,3"
Trena Trice,NYL,F-C,10,77,10,0,"7,7","0,7","1,7",",412","0,0","0,0",0,"0,7","1,7",",412","0,7","1,1",",636","0,7","1,8","0,1","0,0","0,3","0,7","1,2","2,1"
Leila Sobral,WAS,F,15,71,15,0,"4,7","0,4","1,7",",240","0,2","0,7",",273","0,2","0,9",",214","0,7","1,0",",667","0,2","0,7","0,4","0,3","0,1","0,6","0,9","1,7"
Amaya Valdemoro,HOU,F,16,61,16,0,"3,8","0,5","1,0",",500","0,1","0,3",",400","0,4","0,7",",545","0,8","1,1",",706","0,1","0,6","0,4","0,4","0,1","1,1","0,5","1,9"
Mikiko Hagiwara,PHO,G,10,59,10,0,"5,9","0,8","2,1",",381","0,4","1,2",",333","0,4","0,9",",444","0,2","0,3",",667","0,0","0,2","0,3","0,0","0,0","0,5","0,4","2,2"
Aneta Kausaite,DET,F,10,58,10,0,"5,8","0,5","2,0",",250","0,0","0,2",",000","0,5","1,8",",278","0,4","0,7",",571","0,8","1,1","0,1","0,3","0,0","0,3","0,4","1,4"
Nyree Roberts,HOU,C,14,55,14,0,"3,9","0,4","0,5",",857","0,0","0,0",0,"0,4","0,5",",857","0,3","0,5",",571","0,2","0,7","0,1","0,1","0,0","0,3","0,2","1,1"
Kelly Boucher,CHA,F,9,52,9,0,"5,8","0,3","1,7",",200","0,1","0,7",",167","0,2","1,0",",222","0,3","0,4",",750","0,2","1,4","0,2","0,1","0,0","0,3","0,3","1,1"
Margo Graham,WAS,C,9,49,9,0,"5,4","0,9","2,1",",421","0,0","0,0",0,"0,9","2,1",",421","0,2","0,4",",500","0,9","1,4","0,1","0,1","0,1","0,9","1,6","2,0"
Michelle Reed,LAS,G-F,9,49,9,0,"5,4","0,3","1,2",",273","0,1","0,4",",250","0,2","0,8",",286","0,8","1,3",",583","0,2","1,2","0,2","0,2","0,1","0,7","0,4","1,6"
Tajama Abraham,DET,C,12,44,12,0,"3,7","0,4","1,2",",357","0,0","0,0",0,"0,4","1,2",",357","0,7","1,3",",533","0,2","0,6","0,0","0,2","0,1","0,4","0,7","1,5"
Allison Feaster,LAS,F,3,41,3,0,"13,7","1,0","4,7",",214","0,7","3,3",",200","0,3","1,3",",250","0,7","0,7","1,000","0,3","0,7","1,0","0,7","0,0","1,3","3,3","3,3"
Angela Jackson,WAS,C,7,36,7,0,"5,1","0,4","0,9",",500","0,0","0,0",0,"0,4","0,9",",500","0,6","0,9",",667","0,4","0,6","0,0","0,1","0,3","0,0","1,4","1,4"
Tiffani Johnson,SAC,C,6,32,6,0,"5,3","0,0","1,0",",000","0,0","0,0",0,"0,0","1,0",",000","0,3","0,7",",500","0,5","1,7","0,0","0,3","0,0","0,5","0,8","0,3"
Tanja Kostic,CLE,F,5,30,5,0,"6,0","0,4","0,6",",667","0,0","0,0",0,"0,4","0,6",",667","0,2","0,4",",500","0,2","0,4","0,4","0,0","0,0","0,6","0,4","1,0"
Angie Hamblin,DET,G-F,6,29,6,0,"4,8","0,3","1,3",",250","0,2","0,3",",500","0,2","1,0",",167","0,2","0,3",",500","0,3","1,2","0,3","0,2","0,0","1,2","0,7","1,0"
Mfon Udoka,DET,F,3,25,3,0,"8,3","0,3","2,0",",167","0,0","0,0",0,"0,3","2,0",",167","0,7","1,3",",500","0,3","1,0","0,0","0,0","0,0","0,3","1,0","1,3"
Leslie Johnson,WAS,F,6,15,6,0,"2,5","0,2","0,3",",500","0,0","0,0",0,"0,2","0,3",",500","0,0","0,0",0,"0,0","0,2","0,2","0,0","0,0","0,7","0,5","0,3"
Wanda Guyton,HOU,C,1,14,1,1,"14,0","0,0","1,0",",000","0,0","0,0",0,"0,0","1,0",",000","0,0","0,0",0,"0,0","0,0","0,0","1,0","1,0","2,0","4,0","0,0"
Karen Booker,HOU,C,1,2,1,0,"2,0","0,0","1,0",",000","0,0","0,0",0,"0,0","1,0",",000","0,0","0,0",0,"0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0"


===== wnba_1998_advanced.txt =====
Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg, ,OWS,DWS,WS,WS/40
Ticha Penicheiro,SAC,G,30,1080,30,1080,"12,3",",446",",364",",261",",661","1,5","8,3","37,3","3,4","0,2","35,3","14,2",83,94,0,"-0,5","1,4","0,9",",033"
Cynthia Cooper*,HOU,G,30,1051,30,1051,"31,1",",604",",516",",352",",541","3,1","6,8","27,0","2,6","0,9","14,4","29,9",119,91,0,"8,1","1,9","10,0",",382"
Andrea Stinson,CHA,G,30,1046,30,1046,"19,6",",491",",453",",249",",242","3,4","8,1","25,6","2,8","1,1","14,4","23,7",100,93,0,"2,5","1,7","4,2",",161"
Teresa Weatherspoon*,NYL,G,30,1002,30,1002,"15,4",",467",",431",",261",",367","2,6","7,9","34,4","5,6","0,0","30,5","14,8",89,86,0,"0,3","2,7","3,0",",118"
Sandy Brondello,DET,G,30,993,30,993,"18,3",",516",",450",",120",",283","2,1","5,2","20,4","2,1","0,1","13,4","21,8",106,96,0,"3,2","1,0","4,2",",170"
Kim Perrot,HOU,G,30,986,30,986,"16,0",",510",",470",",495",",321","2,3","6,0","25,5","4,8","0,0","24,8","16,0",98,87,0,"1,5","2,5","4,0",",162"
Eva Nemcova,CLE,F,30,972,30,972,"16,0",",568",",516",",221",",267","4,3","7,7","13,1","1,8","1,8","16,9","18,7",104,96,0,"2,4","1,0","3,3",",137"
Nikki McCray,WAS,G,29,969,29,969,"16,3",",492",",443",",160",",313","4,1","5,4","23,2","2,3","0,2","19,5","29,5",91,107,0,"0,8","-0,7","0,1",",003"
Tracy Reid,CHA,F,30,966,30,966,"18,3",",530",",487",",006",",584","7,7","10,0","9,4","2,2","1,0","15,4","22,1",101,94,0,"2,3","1,3","3,6",",149"
Cindy Brown,DET,F,30,965,30,965,"20,8",",555",",507",",228",",433","8,6","18,5","10,7","2,9","1,8","17,4","18,1",106,86,0,"2,7","2,6","5,2",",217"
Jennifer Gillom,PHO,F-C,30,962,30,962,"25,7",",541",",496",",166",",396","8,1","14,7","10,7","2,8","0,8","13,3","31,8",103,88,0,"3,8","2,3","6,0",",251"
Murriel Page,WAS,F,30,955,30,955,"12,0",",507",",479",",009",",300","9,8","13,4","8,6","1,0","1,0","19,1","14,1",96,106,0,"1,0","-0,5","0,5",",022"
Vicky Bullett,CHA,F,30,947,30,947,"20,6",",493",",447",",071",",234","8,1","12,6","9,8","3,8","3,9","13,7","23,0",98,87,0,"1,8","2,3","4,2",",175"
Penny Toler,LAS,G,30,945,30,945,"15,3",",485",",451",",172",",212","4,7","6,7","29,8","1,8","0,3","20,9","22,8",94,100,0,"1,3","0,4","1,7",",072"
Sheryl Swoopes*,HOU,F-G,29,937,29,937,"24,4",",511",",472",",247",",212","5,5","10,3","14,1","4,3","1,3","11,6","25,5",105,85,0,"3,4","2,6","6,0",",255"
Michele Timms*,PHO,G,30,934,30,934,"10,7",",423",",388",",466",",220","2,4","5,1","29,6","2,2","0,3","22,0","15,4",91,94,0,"0,5","1,3","1,8",",076"
Korie Hlede,DET,G,27,912,27,912,"14,8",",489",",433",",214",",299","5,1","9,2","16,2","1,2","0,1","18,4","23,8",94,96,0,"1,2","1,0","2,2",",095"
Vickie Johnson,NYL,G-F,30,905,30,905,"18,7",",518",",479",",171",",251","6,3","8,3","17,6","1,9","0,7","11,0","21,3",108,94,0,"3,1","1,2","4,3",",189"
Lisa Leslie*,LAS,C,28,898,28,898,"28,6",",548",",488",",054",",418","10,3","18,9","17,9","2,5","5,3","16,9","30,0",104,88,0,"3,6","2,1","5,7",",255"
Sophia Witherspoon,NYL,G,30,898,30,898,"17,1",",503",",447",",267",",326","4,7","6,7","13,6","2,5","0,4","15,1","25,4",98,94,0,"1,9","1,2","3,1",",138"
Suzie McConnell Serio,CLE,G,28,882,28,882,"15,2",",580",",537",",403",",398","1,3","4,7","35,3","3,0","0,5","33,5","17,0",95,96,0,"1,1","0,9","2,1",",093"
Rebecca Lobo*,NYL,C,30,875,30,875,"18,4",",544",",505",",139",",331","10,3","15,6","10,7","1,1","3,3","17,2","21,0",102,91,0,"2,2","1,6","3,8",",173"
Tina Thompson*,HOU,F,27,874,27,874,"19,2",",532",",483",",356",",256","9,7","14,2","5,3","2,0","2,4","12,8","20,1",108,88,0,"2,9","2,0","5,0",",228"
Bridget Pettis,PHO,G,30,849,30,849,"14,8",",498",",435",",410",",297","5,0","7,8","14,2","1,9","0,9","15,5","21,7",99,94,0,"1,7","1,2","2,9",",138"
Umeki Webb,PHO,G-F,30,846,30,846,"11,8",",428",",375",",088",",369","7,0","8,9","18,8","3,0","2,0","18,1","12,3",97,90,0,"0,9","1,6","2,6",",121"
Janice Braxton,CLE,F,30,840,30,840,"18,5",",561",",500",",028",",468","6,5","13,5","16,5","3,3","1,5","20,3","18,9",102,90,0,"1,9","1,7","3,6",",171"
Margo Dydek,UTA,C,30,839,30,839,"20,4",",538",",483",",023",",419","6,0","16,2","13,5","0,9","10,7","23,1","25,4",91,94,0,"0,6","1,2","1,8",",087"
Latasha Byears,SAC,G-F,30,828,30,828,"20,1",",485",",458",",045",",230","12,7","15,1","9,0","2,9","1,3","13,9","28,8",95,94,0,"1,4","1,1","2,5",",122"
Carla Boyd,DET,F,30,817,30,817,"11,4",",417",",379",",242",",292","7,4","8,6","15,6","1,8","1,0","15,1","19,2",91,95,0,"0,4","0,9","1,4",",067"
Isabelle Fijalkowski,CLE,F-C,28,806,28,806,"20,9",",611",",554",",037",",397","10,8","16,1","15,0","1,1","2,8","20,5","23,6",106,93,0,"2,8","1,2","4,0",",200"
Lady Grooms,SAC,F,30,792,30,792,"12,4",",548",",490",",039",",610","5,8","6,5","12,0","1,4","0,3","20,7","14,5",100,102,0,"1,2","0,1","1,3",",067"
Michelle Brogan,PHO,F,30,779,30,779,"18,5",",605",",535",",125",",533","7,2","11,0","10,0","3,1","0,5","18,6","16,4",111,90,0,"2,5","1,6","4,0",",206"
Wendy Palmer,UTA,F,28,761,28,761,"19,9",",521",",482",",055",",404","11,3","14,6","8,7","1,3","0,5","13,4","25,1",101,102,0,"2,1","0,0","2,2",",115"
Penny Moore,WAS,F,29,756,29,756,"11,4",",409",",378",",339",",170","5,2","8,7","12,5","3,0","2,1","17,4","20,6",81,102,0,"-0,7","0,0","-0,7","-0,039"
Kym Hampton,NYL,C,30,745,30,745,"16,2",",517",",452",",005",",502","9,2","16,0","7,1","2,5","1,8","19,0","20,7",96,88,0,"1,1","1,7","2,8",",149"
Rita Williams,WAS,G,30,712,30,712,"8,9",",430",",370",",433",",472","2,1","5,8","17,7","4,6","0,2","30,3","13,8",76,101,0,"-1,0","0,2","-0,8","-0,046"
Tamecka Dixon,LAS,G,22,710,22,710,"18,2",",536",",475",",208",",399","2,2","4,7","15,6","1,8","0,9","14,6","24,6",104,100,0,"2,3","0,3","2,6",",144"
Mwadi Mabika,LAS,G,29,710,29,710,"12,7",",429",",403",",416",",167","4,9","10,7","11,5","2,2","1,0","11,8","19,7",92,95,0,"0,6","0,8","1,4",",079"
Chantel Tremitiere,UTA,G,28,709,28,709,"11,7",",498",",432",",371",",409","2,2","5,2","25,0","1,7","0,2","21,2","12,7",101,105,0,"1,1","-0,3","0,8",",045"
Tangela Smith,SAC,C,28,707,28,707,"14,9",",446",",412",",050",",194","7,9","11,6","9,1","1,3","5,5","13,4","23,1",90,96,0,"0,3","0,7","1,1",",061"
Razija Brcaninovic,DET,C,30,695,30,695,"16,5",",558",",520",",000",",441","9,2","13,1","8,5","0,7","3,0","20,8","20,1",99,94,0,"1,3","1,0","2,3",",134"
Linda Burgess,SAC,F,30,692,30,692,"15,3",",526",",479",",042",",312","9,5","13,5","8,4","3,4","1,4","21,9","18,8",92,93,0,"0,5","1,1","1,6",",093"
Merlakia Jones,CLE,G,30,683,30,683,"16,1",",528",",479",",085",",345","6,1","9,4","11,4","2,5","0,4","16,1","22,7",98,95,0,"1,3","0,8","2,1",",122"
Tora Suber,CHA,G,30,682,30,682,"11,0",",441",",411",",627",",249","2,2","4,8","21,7","2,4","0,1","17,7","17,0",92,96,0,"0,4","0,7","1,1",",066"
Elena Baranova,UTA,F,20,671,20,671,"21,4",",516",",454",",219",",324","11,1","16,6","20,7","1,7","3,5","18,0","20,8",102,98,0,"1,8","0,5","2,3",",134"
Janeth Arcain,HOU,G,30,657,30,657,"14,0",",477",",438",",169",",231","8,6","10,6","7,5","2,1","0,4","15,0","18,4",97,91,0,"1,0","1,2","2,2",",133"
Monica Lamb,HOU,C,30,649,30,649,"15,0",",573",",541",",000",",344","12,5","14,1","2,5","2,1","2,7","16,1","12,3",113,89,0,"1,8","1,4","3,2",",198"
Adia Barnes,SAC,F,29,619,29,619,"10,0",",456",",426",",211",",175","7,0","8,6","7,6","1,3","1,4","18,4","22,2",85,100,0,"-0,2","0,3","0,0",",000"
Katrina Colleton,LAS,F,30,575,30,575,"6,6",",374",",328",",192",",182","5,2","5,3","13,4","1,7","1,5","21,3","10,6",84,100,0,"-0,2","0,2","0,0",",001"
Sharon Manning,CHA,F-C,30,575,30,575,"15,8",",497",",440",",015",",493","12,9","17,8","9,3","3,0","1,0","20,9","16,6",96,89,0,"0,7","1,3","2,0",",141"
Pamela McGee,LAS,F-C,30,570,30,570,"13,3",",475",",437",",022",",383","13,1","15,2","4,4","2,1","3,3","20,2","21,0",89,93,0,"0,2","0,8","1,0",",069"
Kim Williams,UTA,G,30,543,30,543,"13,6",",464",",428",",126",",220","5,4","6,4","17,9","4,2","0,9","21,3","26,1",84,99,0,"-0,4","0,3","-0,1","-0,008"
Rachael Sporn,DET,F,30,535,30,535,"11,1",",422",",408",",000",",218","11,3","12,0","13,4","0,8","1,8","17,4","16,5",90,96,0,"0,2","0,6","0,8",",058"
Michelle Edwards,CLE,G,23,533,23,533,"12,8",",481",",451",",209",",307","1,7","6,6","22,8","2,3","0,2","19,9","20,9",90,96,0,"0,2","0,5","0,8",",058"
Yolanda Moore,HOU,F-C,30,533,30,533,"10,9",",550",",458",",028",",577","7,9","10,4","3,2","2,7","0,0","18,3","9,8",109,90,0,"1,0","1,1","2,0",",153"
Rushia Brown,CLE,F,30,522,30,522,"16,3",",550",",460",",007",",612","9,6","12,0","9,9","3,5","2,6","21,7","20,8",98,91,0,"0,9","1,0","1,9",",147"
