===== wnba_2000_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Angie Potthoff,MIN,F,3,8,3,0,8,0,2,",000",0,1,",000",0,1,",000",0,0,0,0,2,1,0,0,0,3,0
Cornelia Gayden,ORL,G,3,7,3,0,7,1,2,",500",0,1,",000",1,1,"1,000",0,0,0,0,0,1,0,0,0,0,2
Madinah Slaise,DET,G,3,7,3,0,7,0,2,",000",0,1,",000",0,1,",000",4,4,"1,000",0,1,0,1,0,0,0,4
Renee Robinson,WAS,G,2,5,2,0,5,0,1,",000",0,1,",000",0,0,0,4,4,"1,000",0,0,0,1,0,1,3,4
Kym Hope,UTA,C,3,4,3,0,4,0,1,",000",0,0,0,0,1,",000",2,2,"1,000",0,2,0,0,0,1,0,2
Beverly Williams,IND,G,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Desiree Francis,NYL,F,1,2,1,0,2,0,1,",000",0,0,0,0,1,",000",0,0,0,0,0,0,0,0,0,0,0


===== wnba_2000_per_game.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Katie Smith*,MIN,G,32,1193,32,32,"37,3","6,3","15,1",",421","2,8","7,3",",379","3,6","7,8",",460","4,8","5,5",",869","0,9","2,9","2,8","1,4","0,2","2,4","2,2","20,2"
Chamique Holdsclaw,WAS,F,32,1131,32,32,"35,3","7,3","15,6",",465","0,3","1,2",",256","6,9","14,4",",483","2,7","4,0",",680","1,8","7,5","2,5","1,5","0,6","2,9","2,3","17,5"
Shannon Johnson,ORL,G,32,1126,32,32,"35,2","3,8","9,7",",395","0,9","2,8",",333","2,9","6,8",",420","3,3","4,5",",743","1,7","4,8","5,3","1,8","0,2","3,2","2,6","11,9"
Andrea Stinson,CHA,G,32,1123,32,32,"35,1","6,7","14,5",",462","1,2","3,3",",358","5,5","11,2",",493","3,1","4,2",",739","1,1","4,3","3,8","1,7","0,7","2,7","2,4","17,7"
Adrienne Johnson,ORL,G,32,1100,32,31,"34,4","5,5","12,3",",445","1,6","4,6",",351","3,8","7,7",",502","1,1","1,2",",895","0,9","2,8","1,7","0,8","0,1","1,8","1,8","13,6"
Dawn Staley*,CHA,G,32,1099,32,32,"34,3","2,9","7,9",",372","0,9","2,8",",330","2,0","5,2",",394","2,0","2,3",",878","0,7","2,4","5,9","1,2","0,0","2,8","2,5","8,8"
Taj McWilliams-Franklin,ORL,F-C,32,1098,32,32,"34,3","5,4","10,3",",524","0,2","0,5",",294","5,3","9,8",",537","2,7","3,8",",713","2,8","7,6","1,7","1,8","1,0","2,6","2,7","13,7"
Vicky Bullett,WAS,F,32,1094,32,32,"34,2","4,5","9,2",",486","0,3","1,1",",324","4,1","8,1",",508","1,4","2,0",",714","1,9","5,7","1,3","2,0","1,5","1,8","2,8","10,7"
Brandy Reed,PHO,F,32,1090,32,30,"34,1","7,2","14,3",",507","0,6","1,3",",419","6,7","12,9",",516","4,0","4,4",",901","1,8","5,9","2,7","2,1","0,7","2,8","1,6","19,0"
Sheryl Swoopes*,HOU,F-G,31,1090,31,31,"35,2","7,9","15,6",",506","1,1","2,9",",374","6,8","12,7",",537","3,8","4,7",",821","1,3","6,3","3,8","2,8","1,1","2,6","2,2","20,7"
Tina Thompson*,HOU,F,32,1087,32,32,"34,0","6,0","12,7",",469","1,7","4,1",",417","4,3","8,6",",495","3,2","3,8",",837","2,1","7,7","1,5","1,5","0,8","2,6","2,8","16,9"
Cynthia Cooper*,HOU,G,31,1085,31,31,"35,0","5,8","12,6",",459","1,4","3,9",",355","4,4","8,7",",506","4,7","5,4",",875","0,5","2,7","5,0","1,3","0,2","3,2","2,0","17,7"
Teresa Weatherspoon*,NYL,G,32,1078,32,32,"33,7","2,1","4,8",",438","0,3","1,4",",250","1,8","3,4",",514","1,9","2,5",",741","0,5","3,4","6,4","2,0","0,2","2,7","2,7","6,4"
Sophia Witherspoon,POR,G,32,1061,32,32,"33,2","5,5","14,3",",384","1,9","5,1",",368","3,6","9,2",",392","4,0","4,6",",871","0,7","3,3","2,1","1,2","0,3","2,8","2,3","16,8"
Nikki McCray,WAS,G,32,1046,32,32,"32,7","5,2","12,0",",434","1,6","4,7",",331","3,7","7,3",",500","3,5","4,6",",769","0,7","1,8","2,7","1,4","0,2","2,8","2,5","15,5"
Murriel Page,WAS,F,32,1046,32,32,"32,7","4,1","6,9",",590","0,0","0,0",0,"4,1","6,9",",590","1,6","2,9",",565","2,5","6,5","2,0","0,7","1,0","2,0","3,2","9,8"
Natalie Williams,UTA,C,29,1039,29,29,"35,8","6,2","12,6",",490","0,1","0,2",",600","6,1","12,4",",489","6,3","7,9",",798","4,6","11,6","1,8","1,2","0,6","2,7","4,3","18,7"
Monica Maxwell,IND,F,32,1029,32,32,"32,2","3,4","8,9",",386","1,9","4,9",",397","1,5","4,0",",372","1,6","1,8",",862","1,3","5,0","2,0","1,5","0,5","2,0","2,9","10,4"
Lisa Leslie*,LAS,C,32,1028,32,32,"32,1","6,2","13,4",",458","0,2","1,0",",219","5,9","12,4",",477","5,3","6,4",",824","2,3","9,6","1,9","1,0","2,3","3,2","4,2","17,8"
Yolanda Griffith*,SAC,C-F,32,1026,32,32,"32,1","6,0","11,3",",535","0,0","0,0",0,"6,0","11,3",",535","4,3","6,1",",706","4,6","10,3","1,5","2,6","1,9","2,6","3,4","16,3"
Vickie Johnson,NYL,G-F,31,1023,31,31,"33,0","4,6","10,5",",441","0,9","2,3",",380","3,7","8,2",",458","2,2","2,5",",882","1,3","4,4","2,5","0,7","0,2","1,8","1,5","12,3"
Rita Williams,IND,G,32,1014,32,29,"31,7","3,5","8,6",",409","1,5","4,1",",374","2,0","4,5",",441","2,5","3,4",",731","0,7","3,0","3,2","2,4","0,1","2,2","2,2","11,0"
Nykesha Sales,ORL,F-G,32,995,32,32,"31,1","5,3","12,0",",444","1,5","3,7",",395","3,8","8,3",",466","1,3","1,9",",694","1,3","4,3","2,2","1,5","0,4","2,1","2,9","13,4"
Betty Lennox,MIN,G,32,984,32,31,"30,8","6,3","14,7",",427","1,7","4,3",",396","4,6","10,4",",440","2,6","3,3",",800","1,7","5,6","2,6","1,7","0,3","3,0","3,5","16,9"
DeLisha Milton-Jones,LAS,F,32,983,32,32,"30,7","4,7","9,2",",512","0,1","0,3",",250","4,6","8,9",",519","2,4","3,2",",745","1,7","6,1","2,1","1,4","0,9","2,1","3,9","11,8"
Sonja Henning,SEA,G,32,980,32,32,"30,6","1,7","4,7",",351","0,8","2,1",",379","0,9","2,7",",329","1,2","1,9",",607","0,7","2,7","2,5","1,9","0,1","1,7","2,3","5,3"
Tari Phillips,NYL,F-C,31,978,31,30,"31,5","5,5","11,7",",467","0,1","0,3",",250","5,4","11,5",",472","2,7","4,2",",654","2,8","8,0","0,9","1,9","0,7","2,7","3,5","13,8"
Janeth Arcain,HOU,G,32,977,32,32,"30,5","3,4","7,3",",468","0,3","1,4",",200","3,1","5,9",",532","1,3","1,5",",837","1,1","3,7","1,9","1,3","0,1","1,7","2,1","8,4"
Merlakia Jones,CLE,G,32,948,32,32,"29,6","4,8","10,1",",474","0,4","1,4",",311","4,3","8,7",",500","1,0","1,5",",681","1,6","4,3","2,0","0,9","0,1","1,9","2,7","11,0"
Mwadi Mabika,LAS,G,32,940,32,32,"29,4","4,1","10,5",",388","1,9","5,0",",384","2,2","5,5",",392","2,3","2,8",",820","1,4","5,6","3,1","1,8","0,6","1,6","3,7","12,3"
Ticha Penicheiro,SAC,G,30,936,30,30,"31,2","2,3","6,2",",368","0,3","1,7",",200","1,9","4,5",",430","2,1","3,6",",579","0,4","3,0","7,9","2,3","0,2","2,4","2,4","6,9"
Kedra Holland-Corn,SAC,G,32,934,32,32,"29,2","3,5","7,9",",439","1,4","3,8",",361","2,1","4,1",",511","1,4","2,1",",697","0,9","2,2","2,5","1,3","0,2","2,3","2,0","9,8"
Sylvia Crawley,POR,F,31,930,31,30,"30,0","4,6","9,6",",480","0,0","0,1",",000","4,6","9,5",",483","2,3","3,3",",696","2,1","6,0","1,1","0,9","0,8","2,8","3,1","11,5"
Adrienne Goodson,UTA,F,29,929,29,28,"32,0","6,9","14,3",",480","0,3","1,0",",276","6,6","13,3",",495","3,2","4,6",",687","2,4","5,7","2,4","1,4","0,2","2,8","2,3","17,2"
Tonya Edwards,PHO,G,32,926,32,32,"28,9","3,5","9,3",",376","1,1","3,6",",307","2,4","5,8",",418","2,5","3,2",",782","0,6","2,4","1,8","1,1","0,3","2,0","2,5","10,6"
Tangela Smith,SAC,C,32,925,32,32,"28,9","5,5","11,6",",474","0,0","0,0",0,"5,5","11,6",",474","1,1","1,4",",783","1,9","5,6","1,3","0,9","2,0","1,9","3,3","12,1"
Wendy Palmer,DET,F,32,914,32,30,"28,6","5,2","11,7",",448","0,4","1,5",",250","4,8","10,2",",477","3,0","4,2",",704","2,1","6,8","1,2","0,6","0,3","2,0","3,5","13,8"
Chasity Melvin,CLE,C-F,32,904,32,32,"28,3","4,3","9,0",",471","0,0","0,2",",143","4,2","8,8",",479","3,1","4,3",",730","2,2","5,4","1,9","0,9","0,6","1,9","3,5","11,7"
Sheri Sam,MIA,G-F,31,904,31,27,"29,2","4,7","12,3",",387","1,1","3,9",",292","3,6","8,4",",431","2,2","3,2",",670","1,2","4,3","2,1","1,1","0,2","2,4","2,2","12,8"
Tamecka Dixon,LAS,G,31,882,31,31,"28,5","4,3","9,4",",454","0,4","1,1",",353","3,9","8,3",",467","2,0","2,5",",805","1,1","3,4","3,1","1,3","0,3","1,9","2,8","10,9"
Katrina Colleton,MIA,F,32,873,32,32,"27,3","3,2","9,2",",352","0,2","0,7",",238","3,1","8,5",",360","1,7","2,2",",757","0,5","2,0","1,6","0,8","0,2","2,0","2,0","8,3"
Marlies Askamp,MIA,C,32,869,32,32,"27,2","2,7","6,5",",407","0,0","0,1",",500","2,6","6,5",",406","2,5","3,7",",684","3,0","7,2","0,9","0,5","0,7","1,5","3,0","7,8"
Elena Tornikidou,DET,F,32,869,32,32,"27,2","3,8","7,5",",506","0,0","0,3",",125","3,8","7,3",",519","2,7","2,9",",914","1,3","3,4","2,6","0,9","0,4","2,1","2,3","10,3"
Ruthie Bolton,SAC,G,29,868,29,29,"29,9","4,6","12,7",",361","1,7","5,5",",313","2,9","7,2",",399","2,2","2,9",",762","1,4","3,7","2,0","1,2","0,0","1,6","2,1","13,1"
Astou Ndiaye-Diatta,DET,F,32,868,32,32,"27,1","4,9","10,4",",474","0,0","0,2",",167","4,9","10,2",",480","0,9","1,6",",569","2,0","5,8","1,3","0,7","0,7","2,0","2,7","10,8"
Korie Hlede,UTA,G,31,867,31,31,"28,0","3,8","8,4",",454","0,8","1,9",",431","3,0","6,5",",460","1,6","2,3",",729","0,8","3,0","3,0","1,2","0,1","2,5","2,7","10,1"
Stacey Thomas,POR,F,32,863,32,31,"27,0","1,8","5,1",",356","0,1","0,4",",250","1,7","4,7",",364","1,4","2,3",",595","1,5","3,9","3,2","1,7","0,5","2,1","2,9","5,1"
Rhonda Mapp,CHA,C,30,856,30,30,"28,5","4,6","10,0",",460","0,3","0,7",",364","4,3","9,3",",468","2,4","2,9",",830","2,0","6,8","2,1","1,0","0,8","2,0","3,7","11,9"
Kristin Folkl,MIN,F,32,845,32,20,"26,4","2,7","6,0",",450","0,1","0,6",",211","2,6","5,4",",477","2,1","2,9",",702","1,2","4,8","2,1","0,7","0,7","1,6","2,5","7,6"
Vanessa Nygaard,POR,F,32,843,32,28,"26,3","2,8","6,5",",435","0,9","2,8",",333","1,9","3,7",",513","1,3","1,7",",759","1,6","3,8","0,9","0,5","0,2","1,2","3,1","7,9"
Becky Hammon*,NYL,G,32,835,32,16,"26,1","3,7","7,9",",472","1,6","4,4",",369","2,1","3,5",",604","1,9","2,2",",884","0,6","2,0","1,8","0,9","0,0","1,9","1,7","11,0"
Jennifer Gillom,PHO,F-C,30,826,30,30,"27,5","4,6","10,5",",440","0,6","2,3",",275","4,0","8,2",",486","2,6","3,5",",745","1,0","3,9","1,5","0,7","1,0","2,0","3,0","12,5"
Debbie Black,MIA,G,32,820,32,32,"25,6","1,8","4,7",",380","0,3","1,3",",214","1,5","3,4",",444","0,9","1,3",",690","0,7","2,9","3,1","1,8","0,0","1,6","2,7","4,8"
Cintia dos Santos,ORL,C,32,820,32,31,"25,6","2,9","6,9",",423","0,0","0,0",",000","2,9","6,9",",425","1,3","1,8",",702","1,1","3,9","1,2","0,5","2,0","1,7","3,5","7,1"
Ukari Figgs,LAS,G,32,803,32,32,"25,1","2,1","4,8",",431","0,9","2,6",",354","1,2","2,2",",521","1,7","2,0",",831","0,4","1,7","4,0","0,7","0,1","1,3","1,7","6,7"
Mery Andrade,CLE,F,32,797,32,18,"24,9","2,8","6,1",",456","0,8","2,3",",360","1,9","3,8",",517","1,9","2,5",",750","1,0","3,0","2,3","1,3","0,3","2,0","2,8","8,3"
Tully Bevilaqua,POR,G,32,796,32,32,"24,9","1,3","3,5",",357","0,5","1,9",",283","0,7","1,6",",442","1,8","2,3",",778","0,6","3,0","2,8","1,3","0,2","2,1","2,9","4,8"
Kara Wolters,IND,C,31,793,31,30,"25,6","4,8","8,5",",561","0,0","0,0",0,"4,8","8,5",",561","2,4","3,2",",740","1,5","5,3","1,3","0,4","1,6","2,4","3,2","11,9"
Alicia Thompson,IND,F,31,792,31,26,"25,5","4,2","8,2",",514","0,6","1,3",",450","3,6","6,9",",526","1,0","1,4",",714","1,5","5,1","1,3","0,8","0,1","1,7","2,7","10,0"
Keitha Dickerson,MIN,F,32,791,32,29,"24,7","1,7","4,4",",380","0,0","0,1",",000","1,7","4,4",",386","1,1","1,4",",756","1,0","4,4","1,8","1,2","0,1","2,2","3,3","4,4"
Dominique Canty,DET,G,28,784,28,27,"28,0","3,0","7,3",",409","0,0","0,2",",000","3,0","7,1",",419","3,3","4,7",",695","1,1","2,5","2,9","1,8","0,2","1,8","2,3","9,2"
Margo Dydek,UTA,C,32,775,32,32,"24,2","3,3","7,4",",445","0,1","0,4",",143","3,2","6,9",",464","2,6","3,2",",796","0,9","5,5","1,6","0,6","3,0","2,6","3,6","9,2"
Lisa Harrison,PHO,F,31,750,31,20,"24,2","2,6","5,0",",526","0,3","0,4",",667","2,4","4,6",",514","1,0","1,2",",811","1,2","3,9","1,2","1,0","0,1","0,7","2,0","6,5"
Michelle Brogan,PHO,F,28,725,28,23,"25,9","2,5","4,9",",511","0,3","0,9",",320","2,2","4,0",",554","2,3","2,8",",797","1,4","4,0","1,8","1,1","0,2","1,3","3,1","7,5"
Crystal Robinson,NYL,F,27,722,27,14,"26,7","3,2","7,4",",428","1,3","3,8",",353","1,9","3,7",",505","1,1","1,2",",909","1,0","2,5","1,8","0,9","0,4","1,2","2,7","8,8"
Gordana Grubin,IND,G,29,720,29,20,"24,8","3,1","8,2",",377","1,0","3,1",",308","2,1","5,1",",419","1,1","1,4",",775","0,7","2,6","2,2","1,1","0,0","2,1","1,6","8,2"
Quacy Barnes,SEA,C,31,705,31,23,"22,7","2,9","6,9",",418","0,0","0,3",",111","2,8","6,6",",431","1,0","1,8",",536","0,9","2,7","1,1","0,6","1,1","2,0","3,3","6,7"
Suzie McConnell Serio,CLE,G,32,705,32,32,"22,0","1,8","4,4",",414","1,2","3,0",",392","0,6","1,3",",465","0,6","0,8",",760","0,3","1,6","3,7","0,5","0,0","2,2","0,9","5,4"
Andrea Nagy,WAS,G,23,694,23,23,"30,2","1,3","3,4",",392","0,6","1,7",",359","0,7","1,7",",425","0,9","1,1",",808","0,4","2,7","5,1","0,7","0,3","2,4","2,4","4,2"
Tamika Whitmore,NYL,F,32,689,32,16,"21,5","3,4","7,9",",431","0,0","0,1",",000","3,4","7,8",",436","1,8","2,6",",702","1,1","3,3","0,6","0,5","0,5","1,7","3,2","8,7"
Tiffani Johnson,HOU,C,31,687,31,29,"22,2","1,5","3,2",",480","0,0","0,0",0,"1,5","3,2",",480","1,1","1,6",",700","1,9","4,7","0,3","0,3","0,5","0,5","2,8","4,2"
Sue Wicks,NYL,F,32,680,32,12,"21,3","1,7","4,5",",385","0,0","0,2",",200","1,7","4,3",",391","1,4","1,9",",726","1,5","4,7","0,7","0,8","1,2","1,6","2,4","4,9"
Rushia Brown,CLE,F,30,679,30,22,"22,6","3,1","6,2",",497","0,0","0,1",",500","3,1","6,2",",497","2,2","2,6",",846","1,8","4,1","1,5","1,3","0,4","2,0","2,7","8,4"
Charlotte Smith,CHA,F,30,659,30,7,"22,0","1,9","5,3",",352","0,8","2,5",",316","1,1","2,8",",386","0,7","0,8",",800","1,0","3,5","1,8","0,5","0,6","1,6","2,9","5,2"
Simone Edwards,SEA,C,29,645,29,7,"22,2","2,9","6,3",",456","0,0","0,0",0,"2,9","6,3",",456","1,7","2,8",",625","1,3","3,7","0,8","0,6","0,3","1,5","2,0","7,4"
Claudia Neves,DET,G,30,636,30,20,"21,2","2,1","5,5",",380","0,9","3,1",",304","1,2","2,5",",473","0,8","1,0",",833","0,3","1,2","2,0","1,0","0,0","1,9","1,0","6,0"
Stephanie White,IND,G-F,32,635,32,12,"19,8","2,1","5,2",",398","0,8","2,2",",386","1,2","3,0",",406","2,2","2,7",",826","0,4","1,9","1,8","1,0","0,2","1,5","1,5","7,2"
Tracy Reid,CHA,F,29,620,29,17,"21,4","3,0","6,2",",478","0,0","0,1",",000","3,0","6,1",",483","1,3","2,5",",542","1,6","3,4","1,0","0,5","0,3","1,8","1,6","7,3"
Edwina Brown,DET,G-F,32,619,32,7,"19,3","1,9","5,3",",355","0,0","0,1",",250","1,8","5,2",",358","2,1","2,5",",838","1,1","2,8","2,3","0,8","0,2","2,1","2,4","5,9"
Marla Brumfield,MIN,G,32,613,32,17,"19,2","1,5","3,2",",465","0,0","0,3",",111","1,4","2,9",",500","0,9","1,3",",690","0,7","1,9","1,3","0,7","0,1","1,3","2,2","3,9"
Shantia Owens,MIA,F,31,605,31,16,"19,5","1,6","4,2",",389","0,0","0,0",0,"1,6","4,2",",389","0,9","1,7",",537","1,5","3,1","0,7","0,4","0,8","1,7","3,1","4,2"
Ann Wauters,CLE,C,32,598,32,0,"18,7","2,4","4,7",",523","0,0","0,1",",000","2,4","4,6",",531","1,3","1,8",",741","1,5","4,0","1,2","0,7","0,8","2,0","2,3","6,2"
Bridget Pettis,PHO,G,32,583,32,6,"18,2","1,9","5,3",",357","0,6","2,3",",267","1,3","2,9",",430","1,5","1,9",",803","0,6","1,9","1,4","1,0","0,1","1,2","1,9","5,9"
Grace Daley,MIN,G,30,577,30,4,"19,2","1,9","4,9",",388","0,6","1,9",",304","1,3","3,0",",440","1,4","2,2",",646","1,1","2,4","1,9","0,4","0,0","1,7","1,6","5,8"
Vicki Hall,CLE,F,32,577,32,10,"18,0","1,8","4,9",",373","0,3","1,3",",238","1,5","3,6",",422","0,7","1,1",",647","0,8","2,9","0,8","0,5","0,3","0,8","1,9","4,7"
Tiffany Travis,CHA,F,32,574,32,12,"17,9","2,2","4,9",",443","0,4","0,8",",480","1,8","4,2",",436","0,7","0,9",",750","0,8","2,5","0,8","1,0","0,1","1,0","2,3","5,4"
Andrea Garner,SEA,F-C,32,560,32,19,"17,5","1,2","3,6",",322","0,0","0,1",",500","1,1","3,5",",319","0,8","1,2",",632","1,3","3,0","0,8","0,8","0,3","1,3","1,4","3,1"
Jennifer Azzi,UTA,G,15,559,15,15,"37,3","3,1","6,9",",452","0,7","1,6",",417","2,5","5,3",",463","2,7","2,9",",930","0,3","2,7","6,1","0,8","0,3","1,9","2,9","9,6"
Helen Darling,CLE,G,32,556,32,0,"17,4","1,5","4,7",",313","0,4","1,2",",342","1,1","3,5",",304","1,5","2,0",",738","0,8","2,0","2,0","1,2","0,2","2,1","1,6","4,8"
Michelle Marciniak,POR,G,32,537,32,0,"16,8","1,8","4,8",",377","0,6","1,7",",333","1,3","3,1",",400","1,3","2,3",",573","0,3","1,8","2,3","1,2","0,2","2,1","2,5","5,5"
Latasha Byears,SAC,G-F,32,521,32,0,"16,3","2,3","4,5",",524","0,0","0,1",",500","2,3","4,4",",525","0,9","1,5",",612","1,3","3,8","0,7","0,9","0,2","1,1","2,3","5,7"
Charmin Smith,SEA,G,32,516,32,3,"16,1","0,5","1,8",",286","0,3","1,0",",313","0,2","0,8",",250","0,3","0,6",",556","0,4","1,5","1,7","0,5","0,1","1,0","1,6","1,6"
Edna Campbell,SEA,G,16,510,16,16,"31,9","5,3","13,4",",391","0,8","3,1",",265","4,4","10,4",",428","2,6","3,6",",707","0,5","2,1","2,3","1,2","0,3","2,5","2,2","13,9"
Michelle Cleary,PHO,G,24,509,24,7,"21,2","0,6","1,9",",311","0,4","1,3",",333","0,2","0,6",",267","0,8","1,1",",704","0,5","1,5","3,2","1,4","0,1","0,6","1,5","2,5"
Dalma Ivanyi,UTA,G,27,489,27,16,"18,1","1,1","3,6",",313","0,4","1,6",",279","0,7","2,0",",340","0,8","1,0",",750","0,4","2,0","2,3","0,9","0,1","1,9","2,5","3,4"
Kamila Vodichkova,SEA,F-C,23,489,23,19,"21,3","3,0","7,4",",398","0,2","0,9",",200","2,8","6,6",",424","2,6","3,4",",769","1,2","4,2","1,0","0,6","0,5","2,5","2,7","8,7"
Nicky McCrimmon,LAS,G,32,488,32,0,"15,3","1,2","2,4",",506","0,5","1,0",",485","0,7","1,4",",523","0,2","0,4",",500","0,3","1,0","2,0","0,9","0,3","1,5","1,3","3,2"
LaTonya Johnson,UTA,F,29,481,29,6,"16,6","1,8","4,4",",403","0,4","1,2",",333","1,4","3,2",",430","1,0","1,5",",651","0,5","1,8","0,9","0,4","0,1","1,2","2,2","5,0"
Milena Flores,MIA,G,32,474,32,0,"14,8","1,1","3,5",",304","0,6","1,9",",295","0,5","1,6",",314","0,8","1,3",",619","0,2","0,7","1,5","0,7","0,1","1,5","1,1","3,5"
Michelle Edwards,TOT,G,23,472,23,13,"20,5","2,4","6,7",",359","0,3","1,5",",171","2,1","5,1",",415","1,0","1,5",",657","0,3","1,6","1,8","0,6","0,2","1,8","1,4","6,0"
Allison Feaster,LAS,F,32,469,32,0,"14,7","1,9","5,2",",359","0,7","2,7",",259","1,2","2,6",",463","1,9","2,3",",833","1,1","2,7","1,0","0,7","0,1","1,1","1,5","6,3"
Kristen Rasmussen,TOT,F,26,463,26,7,"17,8","1,3","3,8",",350","0,1","0,3",",286","1,3","3,6",",355","2,1","2,5",",844","1,7","3,8","1,1","1,0","0,5","1,2","1,9","4,8"
Lynn Pride,POR,G-F,32,462,32,1,"14,4","1,3","3,7",",347","0,1","0,3",",333","1,2","3,4",",349","0,9","1,3",",690","0,7","1,9","1,3","0,5","0,3","1,0","1,8","3,6"
Maylana Martin,MIN,C-F,30,456,30,13,"15,2","1,8","3,9",",458","0,2","0,6",",263","1,6","3,3",",495","0,6","1,1",",594","0,8","2,2","0,7","0,6","0,4","1,0","2,7","4,4"
Danielle McCulley,IND,C-F,29,456,29,2,"15,7","2,2","5,3",",412","0,1","0,6",",176","2,1","4,7",",441","1,6","2,2",",730","1,6","2,8","0,7","0,6","0,8","1,3","2,2","6,0"
Eva Nemcova,CLE,F,14,443,14,14,"31,6","4,8","11,7",",409","2,1","5,1",",408","2,7","6,6",",409","1,6","1,7",",917","0,6","2,9","1,6","1,1","0,6","1,9","2,1","13,2"
Jennifer Rizzotti,HOU,G,32,437,32,2,"13,7","0,7","1,7",",382","0,4","1,2",",308","0,3","0,5",",563","0,2","0,3",",667","0,2","1,1","1,4","0,5","0,1","0,8","1,2","1,9"
Keisha Anderson,WAS,G,30,434,30,9,"14,5","1,0","2,3",",426","0,1","0,3",",375","0,9","2,0",",433","0,5","0,6",",778","0,4","1,5","2,5","0,8","0,1","1,6","1,8","2,5"
Anna DeForge,DET,G,27,433,27,10,"16,0","1,9","4,7",",405","0,7","2,1",",321","1,2","2,6",",471","0,9","1,2",",781","0,3","1,7","1,7","1,0","0,1","1,2","1,3","5,4"
Kisha Ford,MIA,G-F,28,424,28,0,"15,1","1,2","3,9",",306","0,0","0,1",",250","1,1","3,7",",308","1,3","2,2",",574","1,1","2,2","0,8","1,1","0,0","1,0","2,3","3,6"
Jurgita Streimikyte,IND,F,27,424,27,6,"15,7","1,7","4,3",",393","0,1","0,2",",333","1,6","4,1",",396","1,0","1,3",",771","0,9","2,6","1,6","0,6","0,9","1,2","2,5","4,5"
Clarisse Machanguana,LAS,C-F,31,421,31,1,"13,6","1,5","2,7",",578","0,0","0,0",",000","1,5","2,6",",585","0,5","0,8",",560","0,6","2,3","0,6","0,4","0,1","0,6","2,1","3,5"
Carla McGhee,ORL,F,32,408,32,0,"12,8","0,9","2,6",",361","0,0","0,1",",000","0,9","2,5",",375","0,8","1,2",",692","0,8","2,0","0,7","0,7","0,2","1,0","1,8","2,7"
Kate Paye,MIN,G,28,408,28,12,"14,6","0,7","2,1",",328","0,4","1,5",",293","0,3","0,6",",412","0,2","0,3",",667","0,1","1,1","1,4","0,3","0,2","1,0","1,8","2,0"
Sharon Manning,MIA,F-C,24,403,24,9,"16,8","1,8","3,8",",478","0,0","0,1",",500","1,8","3,8",",478","0,6","1,1",",538","1,7","4,2","0,7","1,0","0,2","1,6","2,5","4,3"
Lady Grooms,SAC,F,30,401,30,3,"13,4","1,3","2,9",",443","0,0","0,0",",000","1,3","2,9",",448","1,5","2,0",",754","0,9","1,5","0,4","0,3","0,1","0,7","0,9","4,1"
Cass Bauer-Bilodeau,CHA,C,29,398,29,18,"13,7","1,0","2,5",",403","0,0","0,0",",000","1,0","2,4",",408","0,6","0,7",",857","0,7","1,9","0,5","0,3","0,1","1,0","2,5","2,6"
Jamie Redd,SEA,F,26,387,26,8,"14,9","1,9","4,8",",392","0,7","2,0",",346","1,2","2,8",",425","0,9","1,3",",706","0,7","1,7","0,6","0,7","0,0","1,3","2,0","5,4"
Robin Threatt-Elliott,SEA,G,20,377,20,7,"18,9","3,0","7,9",",382","0,6","1,9",",324","2,4","6,0",",400","1,2","1,8",",657","0,5","1,6","0,9","0,7","0,2","1,5","1,8","7,8"
Olympia Scott,DET,C,28,369,28,0,"13,2","1,3","3,2",",416","0,0","0,1",",000","1,3","3,1",",425","0,9","1,4",",650","1,0","2,9","1,0","0,4","0,4","1,6","3,0","3,6"
Adrian Williams-Strong,PHO,C-F,28,351,28,2,"12,5","1,0","2,6",",403","0,0","0,0",0,"1,0","2,6",",403","0,7","1,4",",526","0,9","2,5","0,6","0,5","0,1","1,0","1,5","2,8"
Elaine Powell,ORL,G,20,347,20,1,"17,4","1,3","3,3",",394","0,2","0,5",",333","1,2","2,9",",404","0,9","1,1",",773","0,9","2,5","2,1","0,6","0,1","1,5","1,1","3,6"
Amy Herrig,UTA,C,25,341,25,0,"13,6","1,4","3,0",",480","0,0","0,0",",000","1,4","3,0",",486","0,8","1,2",",613","1,0","2,4","0,8","0,3","0,2","1,2","1,6","3,6"
Kate Starbird,UTA,F-G,29,340,29,0,"11,7","1,3","3,8",",358","0,2","0,8",",217","1,2","3,0",",395","1,2","1,4",",810","0,4","1,1","1,0","0,4","0,4","1,0","1,1","4,0"
Tammy Jackson,HOU,F-C,29,339,29,1,"11,7","1,2","2,1",",574","0,0","0,0",0,"1,2","2,1",",574","0,2","0,4",",545","0,6","2,1","0,4","0,4","0,3","0,8","2,1","2,6"
