===== wnba_1999_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Eva Nemcova,CLE,F,31,925,31,28,"29,8","4,0","9,5",",419","1,1","3,0",",366","2,9","6,5",",443","2,0","2,0",",984","0,9","3,7","1,6","1,0","0,7","2,6","1,6","11,1"
Murriel Page,WAS,F,32,916,32,26,"28,6","3,3","5,7",",574","0,0","0,0",0,"3,3","5,7",",574","2,2","3,3",",683","2,1","6,7","0,9","0,8","0,9","1,5","3,2","8,8"
Crystal Robinson,NYL,F,32,901,32,9,"28,2","3,9","8,9",",439","2,4","5,4",",437","1,5","3,5",",441","1,5","1,8",",845","1,2","2,8","1,5","1,4","0,3","1,4","2,4","11,7"
Andrea Lloyd-Curry,MIN,F,32,899,32,31,"28,1","2,3","6,3",",375","0,9","2,8",",333","1,4","3,4",",409","1,1","1,4",",756","1,2","4,3","2,8","0,9","0,4","1,9","2,9","6,7"
Kym Hampton,NYL,C,32,856,32,32,"26,8","3,5","8,1",",431","0,0","0,1",",500","3,5","8,1",",430","2,1","2,8",",747","1,9","5,6","0,7","0,7","0,6","1,6","3,4","9,2"
Merlakia Jones,CLE,G,32,853,32,8,"26,7","4,4","10,2",",434","0,2","0,6",",278","4,3","9,6",",443","1,9","2,4",",769","1,5","3,8","1,6","1,3","0,2","2,1","2,5","10,8"
Shalonda Enis,WAS,F-C,29,844,29,26,"29,1","2,9","7,9",",364","0,4","1,4",",275","2,5","6,5",",383","1,3","2,0",",684","1,8","5,4","1,6","0,8","0,1","2,1","2,8","7,4"
Jennifer Azzi,DET,G,28,838,28,19,"29,9","3,3","6,5",",514","1,1","2,1",",517","2,3","4,4",",512","3,1","3,7",",827","0,2","2,2","3,8","0,9","0,1","2,0","3,7","10,8"
DeLisha Milton-Jones,LAS,F,32,835,32,32,"26,1","3,9","7,4",",530","0,0","0,0",",000","3,9","7,3",",532","2,1","2,7",",791","1,9","5,5","1,6","1,5","0,5","2,2","3,5","9,9"
Lisa Harrison,PHO,F,32,828,32,23,"25,9","2,5","5,3",",474","0,0","0,3",",100","2,5","5,0",",497","0,9","1,4",",682","1,5","4,1","1,7","0,7","0,2","1,1","2,0","6,0"
Sonja Tate,MIN,G,32,828,32,18,"25,9","1,6","4,6",",354","0,5","2,1",",239","1,1","2,5",",450","0,7","0,9",",767","1,5","4,0","3,1","1,1","0,1","2,0","2,6","4,5"
Andrea Congreaves,ORL,F-C,32,812,32,32,"25,4","2,3","4,7",",500","0,5","1,3",",366","1,9","3,4",",550","1,4","1,7",",830","1,3","3,2","1,1","0,8","0,2","1,5","2,6","6,5"
Michele Timms*,PHO,G,30,804,30,29,"26,8","2,3","6,4",",354","1,0","3,0",",348","1,2","3,4",",359","1,3","1,6",",776","0,6","2,6","5,0","1,4","0,2","3,0","2,9","6,8"
Sonja Henning,HOU,G,32,798,32,32,"24,9","1,6","3,7",",444","0,4","1,3",",317","1,2","2,4",",513","0,3","0,6",",611","0,7","2,5","2,3","1,1","0,2","0,9","1,9","4,0"
Rhonda Mapp,CHA,C,30,790,30,26,"26,3","3,9","7,9",",500","0,0","0,3",",111","3,9","7,6",",515","1,6","2,3",",721","1,6","6,4","1,9","0,8","0,4","2,0","3,4","9,5"
Marlies Askamp,PHO,C,30,781,30,30,"26,0","3,2","6,6",",482","0,0","0,1",",000","3,2","6,5",",487","3,1","3,8",",816","3,1","7,2","0,8","0,7","0,6","1,2","3,3","9,4"
Polina Tzekova,HOU,C,32,778,32,32,"24,3","2,4","5,5",",429","0,3","1,4",",250","2,0","4,2",",489","1,0","1,3",",775","1,7","5,1","1,0","0,4","0,6","1,6","3,7","6,1"
Val Whiting-Raymond,DET,C-F,31,764,31,20,"24,6","2,5","6,5",",380","0,0","0,0",0,"2,5","6,5",",380","1,6","3,5",",455","2,1","6,7","1,6","1,3","1,0","1,5","2,7","6,5"
Brandy Reed,MIN,F,25,757,25,24,"30,3","6,7","14,6",",459","0,5","1,5",",342","6,2","13,1",",473","2,1","2,8",",757","2,2","6,0","2,6","1,2","0,7","2,5","2,3","16,1"
Edna Campbell,PHO,G,28,750,28,24,"26,8","3,4","9,3",",364","1,4","3,6",",376","2,0","5,7",",356","1,4","2,0",",714","0,4","1,9","1,3","0,9","0,4","1,7","1,9","9,6"
Charlotte Smith,CHA,F,32,746,32,24,"23,3","1,9","5,9",",330","0,3","1,8",",143","1,7","4,1",",409","1,3","1,8",",707","1,4","3,6","1,8","0,3","0,2","1,6","2,7","5,4"
Michelle Edwards,CLE,G,31,745,31,28,"24,0","2,8","7,9",",359","0,5","2,2",",217","2,4","5,7",",415","1,5","2,1",",692","0,2","2,3","2,6","0,8","0,3","2,3","1,9","7,6"
Wendy Palmer,TOT,F,31,741,31,14,"23,9","3,4","7,8",",432","0,4","1,5",",283","2,9","6,3",",467","2,8","4,0",",699","1,6","6,1","1,4","0,3","0,4","1,9","3,3","9,9"
Janeth Arcain,HOU,G,32,735,32,1,"23,0","2,2","5,1",",433","0,3","1,4",",250","1,9","3,8",",500","1,1","1,3",",829","1,0","2,8","1,2","0,9","0,1","1,2","2,0","5,8"
Margo Dydek,UTA,C,32,733,32,28,"22,9","4,4","8,8",",498","0,2","0,6",",350","4,2","8,2",",510","3,6","4,2",",857","1,2","6,4","1,8","0,4","2,4","2,8","3,5","12,6"
LaTonya Johnson,UTA,F,31,718,31,18,"23,2","2,1","5,8",",365","0,8","2,6",",293","1,4","3,2",",424","1,5","1,9",",810","0,5","1,7","1,6","0,7","0,3","1,3","2,1","6,5"
Angie Potthoff,MIN,F,32,710,32,25,"22,2","1,7","4,4",",379","0,1","0,6",",167","1,6","3,8",",410","0,6","1,0",",545","0,8","2,7","1,2","0,8","0,2","1,1","2,6","4,0"
Chasity Melvin,CLE,C-F,32,709,32,9,"22,2","3,0","6,8",",438","0,0","0,0","1,000","2,9","6,8",",435","2,1","3,1",",694","1,7","4,0","1,2","0,6","0,7","1,3","2,9","8,1"
Gordana Grubin,LAS,G,32,708,32,18,"22,1","3,0","7,4",",405","1,3","2,9",",430","1,8","4,5",",389","1,6","2,1",",765","0,5","2,2","2,8","0,8","0,1","1,7","1,7","8,9"
Latasha Byears,SAC,G-F,32,705,32,32,"22,0","4,1","7,6",",537","0,0","0,0",",000","4,1","7,5",",539","1,1","1,9",",565","2,4","5,3","1,0","1,1","0,2","1,9","3,2","9,2"
Carla Boyd,DET,F,32,694,32,26,"21,7","2,2","5,4",",397","0,5","1,6",",333","1,6","3,8",",423","0,5","0,8",",630","0,8","2,3","1,6","0,8","0,3","1,7","2,6","5,4"
Korie Hlede,TOT,G,32,685,32,11,"21,4","3,5","8,3",",416","0,7","1,7",",396","2,8","6,7",",421","2,3","2,6",",878","1,0","2,7","1,7","0,9","0,1","1,7","2,6","9,8"
Kristi Harrower,PHO,G,32,666,32,3,"20,8","1,1","3,1",",364","0,4","1,3",",279","0,8","1,8",",429","1,8","2,3",",808","0,3","2,0","3,0","0,8","0,1","1,4","1,4","4,5"
La'Keshia Frett,LAS,F,31,658,31,18,"21,2","2,5","5,2",",478","0,0","0,0",0,"2,5","5,2",",478","1,1","1,4",",791","1,5","3,0","2,1","0,3","0,2","0,8","1,4","6,1"
Dominique Canty,DET,G,26,646,26,11,"24,8","2,9","8,8",",332","0,1","0,7",",176","2,8","8,2",",344","3,6","5,2",",691","1,3","3,1","1,5","1,0","0,0","1,7","2,2","9,6"
Cindy Brown,TOT,F,30,646,30,21,"21,5","1,9","5,9",",320","0,3","1,3",",200","1,6","4,6",",355","1,9","2,7",",691","1,6","4,9","1,1","1,1","0,5","1,6","2,0","5,9"
Tangela Smith,SAC,C,31,632,31,3,"20,4","3,4","7,6",",443","0,0","0,1",",500","3,3","7,5",",442","1,5","2,3",",653","1,5","3,8","0,5","0,8","1,2","1,2","2,3","8,3"
Sophia Witherspoon,NYL,G,32,581,32,23,"18,2","3,0","7,7",",396","0,9","2,4",",359","2,2","5,2",",413","1,5","2,2",",710","0,6","1,5","1,2","1,0","0,1","1,5","1,7","8,5"
Tamika Whitmore,NYL,F,27,573,27,1,"21,2","3,0","6,8",",435","0,0","0,3",",125","2,9","6,5",",449","2,0","2,9",",679","1,6","3,6","0,7","0,6","0,2","2,1","2,9","7,9"
Elena Baranova,UTA,F,29,572,29,19,"19,7","2,1","5,1",",405","0,7","1,7",",417","1,4","3,4",",400","1,1","1,4",",805","0,9","3,4","1,6","0,7","0,8","1,5","2,0","6,0"
Alisa Burras,CLE,C,31,563,31,22,"18,2","3,3","6,2",",539","0,0","0,0",0,"3,3","6,2",",539","0,8","1,5",",553","1,3","4,0","0,5","0,5","0,3","1,2","1,5","7,5"
Tamecka Dixon,LAS,G,32,563,32,14,"17,6","2,4","6,2",",387","0,5","1,5",",313","1,9","4,7",",411","1,5","2,0",",738","0,5","2,1","1,7","0,5","0,1","1,2","1,3","6,8"
Stephanie White,CHA,G-F,30,563,30,5,"18,8","1,8","4,3",",408","0,8","2,2",",354","1,0","2,2",",462","1,0","1,1",",909","0,5","1,6","1,7","0,6","0,1","1,3","1,6","5,3"
Maria Stepanova,PHO,C,32,554,32,2,"17,3","3,0","6,2",",485","0,0","0,1",",500","3,0","6,1",",485","1,7","2,8",",625","1,9","5,1","0,8","0,4","1,9","1,3","2,7","7,8"
Bridget Pettis,PHO,G,32,541,32,8,"16,9","2,0","6,7",",304","0,7","3,1",",224","1,3","3,6",",371","0,9","1,5",",617","0,9","1,8","1,4","0,8","0,1","0,9","1,8","5,7"
Sharon Manning,CHA,F-C,32,521,32,6,"16,3","1,8","3,5",",504","0,0","0,0","1,000","1,8","3,5",",500","0,8","1,4",",522","1,2","3,6","0,5","0,9","0,1","0,8","1,6","4,3"
Kristin Folkl,MIN,F,32,518,32,1,"16,2","2,1","4,4",",479","0,1","0,4",",143","2,0","3,9",",516","0,7","1,2",",538","1,3","3,6","0,7","0,4","0,4","0,7","2,1","4,9"
Suzie McConnell Serio,CLE,G,18,511,18,18,"28,4","2,0","5,4",",367","1,1","3,3",",333","0,9","2,1",",421","0,9","1,1",",842","0,2","2,4","4,2","0,6","0,1","3,0","1,7","6,0"
Janice Braxton,CLE,F,26,476,26,21,"18,3","2,0","4,3",",460","0,0","0,3",",125","2,0","4,0",",486","1,8","2,5",",697","1,0","4,3","1,3","0,7","0,5","1,3","2,0","5,8"
Lady Grooms,SAC,F,32,450,32,1,"14,1","0,8","2,3",",375","0,0","0,1",",000","0,8","2,2",",386","1,4","2,0",",698","0,7","1,7","1,2","0,3","0,1","1,1","0,7","3,1"
Astou Ndiaye-Diatta,DET,F,31,438,31,1,"14,1","2,3","5,2",",438","0,0","0,0",",000","2,3","5,1",",440","0,8","1,3",",615","0,8","3,2","0,5","0,4","0,6","1,0","1,6","5,3"
Rushia Brown,CLE,F,30,434,30,12,"14,5","1,8","4,1",",427","0,0","0,0",",000","1,8","4,1",",431","0,8","1,2",",676","1,0","2,9","0,7","0,6","0,3","1,1","2,0","4,4"
Nina Bjedov,LAS,C,27,431,27,0,"16,0","1,9","3,7",",520","0,3","0,7",",421","1,6","3,0",",543","0,3","0,7",",500","0,8","2,6","0,6","0,3","0,8","1,0","2,2","4,5"
Penny Toler,LAS,G,30,427,30,4,"14,2","1,7","5,0",",340","0,1","0,4",",154","1,6","4,6",",358","1,3","1,5",",867","0,4","1,4","2,2","0,4","0,0","1,3","1,2","4,8"
Allison Feaster,LAS,F,32,410,32,4,"12,8","1,6","3,2",",495","0,7","1,8",",368","0,9","1,4",",652","1,2","1,8",",684","0,9","1,8","1,0","0,5","0,2","0,9","1,6","5,1"
Jamila Wideman,CLE,G,26,401,26,13,"15,4","0,8","3,0",",273","0,1","0,8",",136","0,7","2,1",",327","0,4","0,7",",647","0,3","1,3","2,0","0,8","0,0","1,5","0,8","2,2"
Tammy Jackson,HOU,F-C,28,382,28,0,"13,6","0,9","2,1",",414","0,0","0,0","1,000","0,8","2,0",",404","0,9","1,3",",714","1,6","3,3","0,3","0,5","0,7","0,9","2,7","2,6"
Markita Aldridge,WAS,G,31,379,31,2,"12,2","0,9","3,0",",309","0,1","0,6",",150","0,8","2,4",",351","0,6","1,1",",606","0,4","1,2","1,1","0,5","0,2","1,3","1,1","2,6"
Mery Andrade,CLE,F,32,364,32,1,"11,4","0,7","1,8",",390","0,2","0,8",",292","0,5","1,1",",457","0,6","0,8",",692","0,5","1,6","1,5","0,6","0,1","1,3","2,3","2,2"
Rachael Sporn,DET,F,18,340,18,10,"18,9","2,4","5,2",",468","0,0","0,1",",000","2,4","5,2",",473","1,0","1,6",",643","1,4","3,3","1,5","0,8","0,2","0,9","2,5","5,9"
Tari Phillips,ORL,F-C,32,335,32,0,"10,5","1,6","4,0",",406","0,0","0,1",",000","1,6","3,9",",416","0,8","1,7",",481","0,8","2,1","0,3","0,6","0,3","1,5","1,7","4,1"
Annie La Fleur,MIN,G,25,333,25,0,"13,3","0,9","2,7",",343","0,4","1,0",",440","0,5","1,7",",286","0,1","0,3",",250","0,6","1,5","1,4","0,3","0,0","0,8","0,8","2,4"
Ukari Figgs,LAS,G,22,330,22,10,"15,0","1,4","3,7",",366","0,6","2,1",",298","0,7","1,6",",457","1,0","1,1",",875","0,4","1,6","1,5","0,7","0,0","1,4","1,2","4,3"
Rita Williams,WAS,G,31,312,31,0,"10,1","1,0","2,0",",500","0,6","1,1",",559","0,4","0,9",",429","0,7","1,2",",639","0,2","1,2","1,0","0,7","0,0","0,8","1,3","3,4"
Tracy Henderson,CLE,C,27,308,27,0,"11,4","1,0","3,2",",310","0,0","0,0",0,"1,0","3,2",",310","0,6","1,1",",586","1,0","2,9","0,3","0,3","0,7","0,9","1,7","2,6"
Claudia Neves,DET,G,30,306,30,0,"10,2","0,8","3,2",",263","0,5","2,0",",233","0,4","1,2",",314","0,4","0,6",",632","0,3","0,8","1,0","0,5","0,0","0,8","1,1","2,5"
Niesa Johnson,CHA,G,31,296,31,0,"9,5","0,5","1,6",",300","0,2","0,7",",261","0,3","0,9",",333","0,4","0,4",",917","0,1","0,6","1,4","0,3","0,1","0,9","0,6","1,5"
Valerie Still,WAS,F,23,282,23,6,"12,3","0,5","2,1",",245","0,0","0,1",",000","0,5","2,0",",261","0,3","0,8",",368","0,7","1,9","0,3","0,2","0,2","0,9","1,7","1,3"
Trisha Fallon,MIN,G-F,26,281,26,0,"10,8","0,9","3,1",",300","0,2","0,7",",353","0,7","2,4",",286","0,9","1,2",",742","0,3","0,8","0,8","0,4","0,2","0,6","1,2","3,0"
Clarissa Davis-Wrightsil,PHO,F,14,259,14,9,"18,5","3,7","8,6",",433","0,7","2,4",",303","3,0","6,2",",483","1,1","1,7",",667","1,1","2,7","1,4","0,9","0,3","1,6","2,8","9,3"
Elaine Powell,ORL,G,18,256,18,0,"14,2","0,9","1,8",",515","0,1","0,5",",111","0,9","1,3",",667","0,7","1,2",",545","0,5","1,3","1,8","0,5","0,2","1,1","1,2","2,6"
Clarisse Machanguana,LAS,C-F,28,245,28,0,"8,8","0,9","1,8",",490","0,0","0,0",0,"0,9","1,8",",490","0,9","1,3",",722","0,6","1,8","0,4","0,3","0,1","0,5","1,2","2,6"
Jennifer Rizzotti,HOU,G,25,242,25,0,"9,7","0,6","1,6",",350","0,3","1,0",",269","0,3","0,6",",500","0,3","0,5",",583","0,1","1,1","0,8","0,7","0,0","0,6","0,8","1,7"
Heather Owen,WAS,F-C,17,235,17,0,"13,8","0,6","1,5",",400","0,0","0,0",0,"0,6","1,5",",400","0,9","1,4",",696","0,6","2,2","0,4","0,1","0,2","0,9","2,5","2,1"
Carla McGhee,ORL,F,30,234,30,0,"7,8","0,5","1,6",",319","0,0","0,0",0,"0,5","1,6",",319","0,5","0,6",",833","0,7","1,5","0,3","0,3","0,1","0,7","1,3","1,5"
Linda Burgess,SAC,F,27,233,27,0,"8,6","1,2","2,8",",434","0,0","0,0",",000","1,2","2,8",",440","1,1","1,5",",756","0,6","2,0","0,1","0,2","0,1","0,7","1,6","3,6"
Adrienne Johnson,ORL,G,29,224,29,0,"7,7","0,9","2,1",",403","0,0","0,3",",125","0,8","1,9",",444","0,2","0,3",",667","0,4","1,0","0,5","0,2","0,1","0,5","0,7","2,0"
Alessandra Santos de Oliveira,WAS,C,13,216,13,6,"16,6","1,7","3,0",",564","0,0","0,0",0,"1,7","3,0",",564","0,5","1,7",",318","1,5","3,2","0,1","0,1","0,2","1,2","1,9","3,9"
Kate Starbird,SAC,F-G,24,215,24,1,"9,0","0,5","2,3",",218","0,1","0,6",",133","0,4","1,7",",250","0,9","1,1",",815","0,4","1,0","0,6","0,5","0,2","0,7","1,0","2,0"
Krystyna Lara,UTA,G,25,204,25,0,"8,2","0,9","2,7",",338","0,4","1,3",",303","0,5","1,4",",371","0,2","0,2","1,000","0,0","0,5","0,9","0,4","0,1","1,4","1,2","2,5"
Becky Hammon*,NYL,G,30,202,30,0,"6,7","0,9","2,1",",422","0,4","1,3",",289","0,5","0,9",",615","0,5","0,6",",882","0,1","0,6","0,6","0,2","0,0","0,8","0,9","2,7"
Chantel Tremitiere,UTA,G,20,191,20,0,"9,6","0,5","1,5",",310","0,1","0,4",",250","0,4","1,1",",333","0,1","0,1","1,000","0,2","1,0","1,1","0,3","0,0","0,7","1,4","1,1"
Tracy Reid,CHA,F,10,154,10,3,"15,4","2,1","4,9",",429","0,0","0,1",",000","2,1","4,8",",438","0,6","1,4",",429","0,7","2,3","0,9","0,1","0,2","1,7","1,2","4,8"
Monica Maxwell,WAS,F,20,141,20,0,"7,1","0,6","2,5",",220","0,4","1,7",",212","0,2","0,9",",235","0,3","0,5",",556","0,2","1,1","0,5","0,3","0,1","0,6","0,5","1,7"
Cass Bauer-Bilodeau,CHA,C,25,123,25,0,"4,9","0,5","1,4",",382","0,0","0,0",",000","0,5","1,3",",394","0,3","0,3",",875","0,2","0,8","0,2","0,0","0,0","0,5","0,8","1,3"
Michele Van Gorp,NYL,C,21,117,21,0,"5,6","0,4","1,1",",333","0,0","0,0",0,"0,4","1,1",",333","0,2","0,2",",800","0,2","0,8","0,3","0,0","0,1","0,1","1,1","1,0"
Yolanda Moore,ORL,F-C,23,114,23,0,"5,0","0,4","0,9",",476","0,0","0,0",",000","0,4","0,9",",500","0,3","0,5",",500","0,2","0,6","0,0","0,2","0,0","0,6","0,9","1,1"
Tora Suber,ORL,G,25,114,25,0,"4,6","0,3","1,0",",292","0,0","0,4",",111","0,2","0,6",",400","0,2","0,4",",500","0,2","0,5","0,4","0,2","0,0","0,4","0,6","0,8"
Venus Lacy,NYL,C,17,111,17,0,"6,5","0,6","1,4",",417","0,0","0,0",0,"0,6","1,4",",417","0,7","0,9",",800","0,4","1,2","0,1","0,2","0,2","0,8","1,4","1,9"
Tricia Bader Binford,TOT,G,16,106,16,0,"6,6","0,1","1,0",",125","0,1","0,6",",100","0,1","0,4",",167","0,1","0,1","1,000","0,2","0,8","0,8","0,4","0,1","0,4","1,3","0,4"
Wanda Guyton,DET,C,11,98,11,0,"8,9","0,4","1,5",",235","0,0","0,0",0,"0,4","1,5",",235","1,2","1,5",",813","0,7","2,4","0,2","0,2","0,2","0,9","1,9","1,9"
Amaya Valdemoro,HOU,F,17,92,17,0,"5,4","0,8","2,1",",371","0,1","0,3",",400","0,6","1,8",",367","0,7","0,9",",750","0,2","0,8","0,5","0,6","0,0","0,7","0,9","2,4"
Adia Barnes,MIN,F,19,91,19,0,"4,8","0,4","1,2",",304","0,1","0,2",",333","0,3","1,1",",300","0,3","0,6",",500","0,4","1,1","0,3","0,3","0,0","0,4","0,8","1,1"
Olympia Scott,TOT,C,12,88,12,0,"7,3","0,8","2,3",",321","0,0","0,0",0,"0,8","2,3",",321","0,6","1,0",",583","0,7","1,7","0,4","0,1","0,3","0,7","1,8","2,1"
Elena Tornikidou,DET,F,11,86,11,0,"7,8","0,8","2,1",",391","0,0","0,0",0,"0,8","2,1",",391","0,2","0,5",",333","0,3","0,8","0,7","0,1","0,1","1,0","0,7","1,8"
Nyree Roberts,TOT,C,12,79,12,0,"6,6","0,5","0,9",",545","0,0","0,0",0,"0,5","0,9",",545","0,4","0,8",",556","0,3","1,0","0,1","0,4","0,1","0,9","0,4","1,4"
Coquese Washington,NYL,G,19,77,19,0,"4,1","0,3","0,9",",278","0,0","0,3",",000","0,3","0,7",",385","0,1","0,1","1,000","0,1","0,4","0,8","0,5","0,0","0,7","0,8","0,6"
Dalma Ivanyi,UTA,G,14,67,14,1,"4,8","0,3","0,9",",333","0,0","0,3",",000","0,3","0,6",",500","0,2","0,3",",750","0,2","0,4","0,5","0,3","0,0","0,8","1,3","0,8"
Sonia Chase,CHA,G,13,58,13,0,"4,5","0,2","1,2",",188","0,2","0,8",",273","0,0","0,4",",000","0,2","0,2","1,000","0,2","0,4","0,4","0,3","0,0","0,2","0,7","0,8"
Charmin Smith,MIN,G,13,56,13,0,"4,3","0,1","0,7",",111","0,0","0,3",",000","0,1","0,4",",200","0,6","0,8",",800","0,2","0,7","0,2","0,1","0,0","0,4","0,8","0,8"
Kisha Ford,ORL,G-F,8,45,8,0,"5,6","0,1","0,6",",200","0,0","0,1",",000","0,1","0,5",",250","0,3","0,3","1,000","0,5","0,8","0,0","0,3","0,3","0,1","1,3","0,5"
Lesley Brown,DET,F,13,43,13,0,"3,3","0,5","1,2",",438","0,1","0,2",",500","0,5","1,1",",429","0,3","0,5",",667","0,2","0,7","0,2","0,1","0,1","0,5","0,8","1,5"
Toni Foster,PHO,F-C,10,42,10,0,"4,2","0,7","1,2",",583","0,0","0,0",0,"0,7","1,2",",583","1,1","1,6",",688","0,4","0,8","0,1","0,0","0,1","0,4","0,6","2,5"
Angie Braziel,CHA,F,7,41,7,0,"5,9","1,0","2,0",",500","0,0","0,0",0,"1,0","2,0",",500","1,4","1,7",",833","0,1","1,6","0,4","0,3","0,0","0,3","0,9","3,4"
Kara Wolters,HOU,C,10,41,10,0,"4,1","0,3","1,3",",231","0,0","0,0",0,"0,3","1,3",",231","1,0","1,2",",833","0,5","1,2","0,2","0,1","0,0","0,3","1,1","1,6"
Monica Lamb,HOU,C,3,36,3,0,"12,0","1,3","3,3",",400","0,0","0,0",0,"1,3","3,3",",400","1,7","2,0",",833","1,0","2,0","0,0","0,0","0,7","0,3","2,0","4,3"
Cindy Blodgett,SAC,G,12,34,12,0,"2,8","0,3","1,1",",231","0,0","0,6",",000","0,3","0,5",",500","0,4","0,8",",556","0,0","0,1","0,1","0,1","0,0","0,4","0,3","0,9"
Amanda Wilson,PHO,F,12,34,12,0,"2,8","0,3","1,0",",333","0,1","0,4",",200","0,3","0,6",",429","0,3","0,3","1,000","0,3","0,5","0,2","0,1","0,1","0,2","0,3","1,0"
Angela Aycock,PHO,G,8,30,8,0,"3,8","0,0","0,5",",000","0,0","0,4",",000","0,0","0,1",",000","0,5","0,5","1,000","0,0","0,1","0,4","0,3","0,0","0,8","0,6","0,5"
Michelle Campbell,UTA,C,8,30,8,0,"3,8","0,4","1,3",",300","0,0","0,1",",000","0,4","1,1",",333","0,3","0,5",",500","0,0","0,8","0,3","0,0","0,0","0,5","0,5","1,0"
Mila Nikolich,HOU,F,7,29,7,0,"4,1","0,6","1,6",",364","0,1","0,6",",250","0,4","1,0",",429","0,1","0,3",",500","0,4","0,7","0,1","0,0","0,0","0,4","0,4","1,4"
Heather Burge,SAC,C,13,28,13,0,"2,2","0,2","0,5",",429","0,0","0,0",0,"0,2","0,5",",429","0,1","0,4",",200","0,0","0,4","0,0","0,2","0,2","0,4","0,4","0,5"
Vanessa Nygaard,CLE,F,4,20,4,0,"5,0","0,3","0,5",",500","0,3","0,5",",500","0,0","0,0",0,"0,0","0,0",0,"0,3","0,8","0,5","0,5","0,0","0,5","1,0","0,8"
Penny Moore,WAS,F,4,19,4,0,"4,8","0,3","0,8",",333","0,0","0,0",0,"0,3","0,8",",333","0,0","0,0",0,"0,3","0,3","0,0","0,0","0,3","1,0","0,3","0,5"
Christy Smith,CHA,G,4,19,4,0,"4,8","0,8","1,0",",750","0,5","0,8",",667","0,3","0,3","1,000","1,3","1,5",",833","0,0","0,3","0,3","0,3","0,0","0,3","0,8","3,3"
Jennifer Whittle,WAS,C,3,18,3,0,"6,0","0,0","0,7",",000","0,0","0,0",0,"0,0","0,7",",000","0,0","0,0",0,"0,0","1,0","0,0","0,3","0,3","1,7","0,3","0,0"
Jennifer Howard,CLE,G,4,15,4,0,"3,8","0,0","1,0",",000","0,0","0,8",",000","0,0","0,3",",000","0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,8","0,5","0,0"
Andrea Kuklova,PHO,G-F,5,13,5,0,"2,6","0,0","0,6",",000","0,0","0,0",0,"0,0","0,6",",000","0,0","0,0",0,"0,0","0,0","0,0","0,0","0,0","0,2","0,4","0,0"
Kellie Jolly Harper,CLE,G,1,4,1,0,"4,0","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0","1,0","0,0","0,0","2,0","0,0","0,0"
MerleLynn Lange-Harris,PHO,F-C,1,3,1,0,"3,0","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","2,0","0,0","0,0","0,0","0,0","1,0","0,0"
Rebecca Lobo*,NYL,C,1,1,1,1,"1,0","0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"0,0","0,0",0,"1,0","1,0","0,0","0,0","0,0","1,0","0,0","0,0"


===== wnba_1999_advanced.txt =====
Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg, ,OWS,DWS,WS,WS/40
Shannon Johnson,ORL,G,32,1147,32,1147,"18,3",",551",",506",",325",",453","5,0","8,6","25,4","2,7","0,9","23,0","22,0",100,98,0,"2,3","1,2","3,5",",121"
Ticha Penicheiro,SAC,G,32,1120,32,1120,"11,5",",420",",333",",171",",590","3,1","8,5","33,6","3,2","0,4","32,6","16,4",84,94,0,"-0,9","1,9","1,0",",035"
Cynthia Cooper*,HOU,G,31,1101,31,1101,"29,5",",614",",526",",378",",500","2,1","5,2","31,9","2,2","0,8","15,7","29,3",119,96,0,"7,7","1,5","9,2",",335"
Sheryl Swoopes*,HOU,F-G,32,1100,32,1100,"28,9",",539",",496",",200",",249","6,1","12,1","25,7","4,0","3,6","13,3","27,7",110,87,0,"5,0","3,1","8,1",",294"
Jennifer Gillom,PHO,F-C,32,1095,32,1095,"15,4",",479",",402",",168",",414","6,1","10,7","11,0","1,9","0,5","14,7","25,9",96,98,0,"1,4","1,2","2,6",",094"
Sheri Sam,ORL,G-F,32,1088,32,1088,"13,6",",479",",448",",362",",232","4,7","8,8","14,4","2,1","0,7","14,4","19,6",98,99,0,"1,4","1,0","2,4",",088"
Teresa Weatherspoon*,NYL,G,32,1086,32,1086,"16,3",",533",",503",",432",",295","2,6","6,5","35,0","4,2","0,3","27,2","13,5",104,92,0,"2,0","2,2","4,2",",154"
Vickie Johnson,NYL,G-F,32,1082,32,1082,"18,0",",494",",451",",180",",218","5,2","8,9","21,3","2,4","0,1","13,1","22,8",103,95,0,"2,6","1,6","4,2",",156"
Tina Thompson*,HOU,F,32,1074,32,1074,"15,7",",518",",476",",327",",257","8,7","12,6","5,0","1,7","2,5","16,0","20,4",100,93,0,"1,8","2,0","3,8",",142"
Adrienne Goodson,UTA,F,32,1068,32,1068,"15,6",",492",",441",",124",",302","8,6","8,3","17,0","1,4","0,7","16,8","25,0",97,108,0,"1,6","-0,5","1,1",",043"
