===== wnba_2004_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Ruth Riley,DET,C,34,1037,34,34,"30,5","4,5","10,1",",446","0,0","0,1",",500","4,5","10,0",",446","2,1","2,6",",816","2,0","5,9","1,5","0,9","1,6","2,4","3,6","11,1"
Yolanda Griffith*,SAC,C-F,34,1031,34,34,"30,3","5,2","10,0",",519","0,0","0,0",",000","5,2","10,0",",521","4,1","5,5",",753","3,6","7,2","1,2","2,2","1,2","1,7","2,9","14,5"
Alana Beard,WAS,G-F,34,1025,34,34,"30,1","4,7","11,2",",418","0,6","1,6",",375","4,1","9,5",",426","3,1","4,4",",718","0,8","4,2","2,7","2,0","1,0","2,4","2,9","13,1"
Nicole Ohlde,MIN,F-C,34,1018,34,34,"29,9","4,0","9,1",",442","0,0","0,1",",000","4,0","9,0",",444","3,7","5,2",",706","2,4","5,7","1,8","0,5","1,3","2,2","3,0","11,7"
Sheri Sam,SEA,G-F,34,1018,34,32,"29,9","3,4","8,4",",412","0,3","1,2",",262","3,1","7,1",",438","1,9","2,2",",855","1,2","4,1","2,4","1,6","0,2","1,9","3,2","9,1"
Tamika Williams,MIN,F,34,978,34,33,"28,8","3,0","5,6",",540","0,0","0,1",",250","3,0","5,4",",546","1,4","2,6",",563","2,4","6,0","1,1","1,1","0,1","1,9","1,9","7,5"
Charlotte Smith,CHA,F,34,977,34,34,"28,7","2,9","6,1",",481","0,9","1,7",",500","2,1","4,4",",473","1,6","2,1",",726","1,5","4,1","1,2","0,5","0,4","1,6","3,2","8,2"
Ticha Penicheiro,SAC,G,33,970,33,32,"29,4","1,9","5,4",",354","0,7","2,1",",338","1,2","3,3",",364","1,5","2,1",",714","0,4","3,1","4,9","1,9","0,1","2,2","1,9","6,0"
Tammy Sutton-Brown,CHA,C,34,970,34,34,"28,5","3,1","6,6",",473","0,0","0,0",0,"3,1","6,6",",473","3,3","4,8",",698","1,9","6,2","0,4","0,9","2,1","2,1","3,3","9,6"
Mwadi Mabika,LAS,G,31,965,31,31,"31,1","5,1","12,4",",415","1,2","3,0",",404","3,9","9,3",",419","2,9","3,5",",824","1,3","3,9","2,4","1,2","0,1","1,5","2,8","14,4"
LaToya Thomas,SAS,F,31,964,31,30,"31,1","5,5","11,3",",489","0,1","0,3",",375","5,4","11,0",",491","3,1","3,6",",841","1,5","4,5","1,4","0,8","0,4","1,8","3,2","14,2"
Natalie Williams,IND,C,34,956,34,34,"28,1","3,9","8,6",",454","0,0","0,1",",000","3,9","8,5",",460","2,4","3,5",",697","2,7","6,9","1,8","1,2","0,7","1,9","3,6","10,3"
Shannon Johnson,SAS,G,31,954,31,30,"30,8","2,9","7,5",",380","0,9","2,5",",355","2,0","5,1",",392","2,6","3,5",",766","0,5","2,6","4,4","1,5","0,1","3,2","2,2","9,3"
Lindsay Whalen*,CON,G,31,946,31,30,"30,5","2,7","5,9",",454","0,6","1,8",",351","2,0","4,1",",500","2,9","3,9",",730","0,7","2,9","4,8","1,3","0,0","3,0","2,3","8,9"
Tina Thompson*,HOU,F,26,943,26,26,"36,3","6,9","17,2",",402","1,7","4,2",",407","5,2","13,1",",400","4,5","5,7",",789","1,7","6,0","1,8","0,8","0,9","2,7","2,6","20,0"
Betty Lennox,SEA,G,32,920,32,32,"28,8","4,3","10,3",",421","0,7","2,6",",265","3,7","7,7",",474","1,8","2,1",",853","0,9","5,0","2,5","1,1","0,1","2,4","2,8","11,2"
Tamecka Dixon,LAS,G,32,913,32,21,"28,5","3,7","8,4",",442","0,2","0,3",",455","3,6","8,1",",442","2,1","2,7",",782","1,0","3,4","3,5","1,1","0,0","2,2","2,7","9,7"
Cheryl Ford,DET,F,31,912,31,31,"29,4","3,8","9,3",",411","0,0","0,0",0,"3,8","9,3",",411","3,0","5,1",",589","3,4","9,6","1,1","1,3","0,8","1,7","3,8","10,6"
Tangela Smith,SAC,C,34,908,34,33,"26,7","4,9","11,8",",411","0,1","0,9",",172","4,7","10,9",",430","1,3","1,6",",804","1,4","4,1","1,5","1,1","0,7","1,6","2,5","11,2"
Michelle Snow,HOU,C,31,893,31,31,"28,8","3,4","7,4",",454","0,0","0,0",0,"3,4","7,4",",454","2,2","3,6",",602","2,0","7,7","1,0","0,9","1,1","2,3","2,9","8,9"
Crystal Robinson,NYL,F,28,890,28,27,"31,8","4,4","10,0",",437","2,0","5,1",",382","2,4","4,8",",496","1,4","1,5",",930","0,7","3,0","2,1","0,9","0,3","1,2","2,8","12,1"
DeMya Walker,SAC,F,34,884,34,34,"26,0","3,3","7,9",",416","0,0","0,3",",000","3,3","7,6",",432","1,8","3,0",",602","2,1","4,2","2,5","0,8","0,4","2,5","3,2","8,4"
Kamila Vodichkova,SEA,F-C,34,873,34,34,"25,7","2,8","7,1",",390","0,0","0,1",",500","2,7","7,0",",389","2,5","3,2",",778","1,9","4,9","1,6","0,9","0,4","2,1","3,2","8,0"
Kara Lawson,SAC,G,34,827,34,10,"24,3","3,0","7,2",",420","1,5","3,9",",381","1,5","3,3",",468","1,1","1,3",",841","0,4","2,3","2,0","0,6","0,2","1,6","1,2","8,6"
Chasity Melvin,WAS,C-F,34,825,34,16,"24,3","3,1","7,5",",406","0,0","0,0",0,"3,1","7,5",",406","2,5","3,3",",766","1,9","3,9","1,1","0,4","0,5","1,5","2,6","8,6"
Murriel Page,WAS,F,33,809,33,19,"24,5","2,5","5,3",",463","0,0","0,1",",000","2,5","5,2",",471","0,7","1,2",",550","1,2","4,2","1,1","0,8","0,5","0,9","2,6","5,6"
Deanna Jackson,IND,F,34,804,34,32,"23,6","2,7","7,4",",367","0,0","0,4",",000","2,7","7,0",",385","1,5","2,1",",712","1,7","3,3","1,6","0,9","0,2","1,5","2,4","6,9"
Plenette Pierson,PHO,F,31,803,31,25,"25,9","3,6","8,2",",443","0,0","0,1",",000","3,6","8,1",",448","2,1","3,5",",606","1,5","4,2","0,8","0,8","0,5","1,6","3,3","9,4"
Chamique Holdsclaw,WAS,F,23,801,23,22,"34,8","7,0","17,5",",402","0,3","0,7",",412","6,7","16,8",",402","4,6","5,7",",803","2,2","8,3","2,4","1,7","0,8","2,5","2,9","19,0"
Katie Smith*,MIN,G,23,800,23,23,"34,8","6,0","13,8",",431","2,6","6,0",",432","3,3","7,8",",430","4,3","4,7",",899","0,7","3,7","2,3","1,0","0,3","2,2","2,7","18,8"
Sheila Lambert,HOU,G,34,788,34,25,"23,2","2,2","5,2",",424","0,2","0,8",",259","2,0","4,4",",453","1,2","1,5",",784","0,6","2,0","2,6","0,8","0,1","2,4","1,4","5,8"
Wendy Palmer,CON,F,33,786,33,33,"23,8","3,3","7,7",",427","0,4","1,2",",317","2,9","6,4",",448","2,1","2,6",",800","1,4","5,5","0,9","0,7","0,2","1,2","2,3","9,0"
Stacey Dales,WAS,F,31,782,31,26,"25,2","2,8","7,4",",382","1,3","3,8",",336","1,5","3,5",",431","1,3","1,8",",727","0,5","2,1","2,5","0,6","0,1","1,2","2,0","8,2"
Andrea Stinson,CHA,G,34,777,34,34,"22,9","2,3","5,6",",414","0,3","1,1",",297","2,0","4,5",",442","1,0","1,3",",773","0,7","3,5","1,4","0,8","0,2","1,2","1,8","6,0"
Dominique Canty,HOU,G,32,770,32,12,"24,1","2,0","4,7",",420","0,0","0,1",",000","2,0","4,6",",426","1,6","2,3",",708","1,3","2,6","2,0","1,0","0,0","1,4","1,9","5,5"
Elaine Powell,DET,G,30,760,30,26,"25,3","1,7","4,6",",377","0,0","0,0",0,"1,7","4,6",",377","1,0","1,7",",580","1,0","2,8","4,5","1,2","0,3","2,0","2,2","4,4"
Helen Darling,MIN,G,33,707,33,22,"21,4","1,3","3,9",",331","0,4","1,7",",218","0,9","2,3",",413","1,3","1,9",",667","0,3","2,0","3,5","0,9","0,1","2,2","2,5","4,2"
Kedra Holland-Corn,HOU,G,27,703,27,21,"26,0","2,2","5,9",",371","1,1","3,6",",320","1,0","2,3",",452","1,0","1,5",",683","0,7","2,4","2,0","1,5","0,1","1,7","1,9","6,6"
Asjha Jones,CON,F,34,699,34,1,"20,6","2,8","7,0",",402","0,1","0,2",",333","2,8","6,9",",403","1,2","1,4",",854","1,5","3,5","1,1","0,6","0,5","1,6","2,4","6,9"
Teresa Edwards*,MIN,G-F,34,697,34,34,"20,5","2,2","5,9",",370","0,7","2,5",",294","1,4","3,4",",426","0,6","0,9",",700","0,9","2,6","2,3","1,4","0,2","2,7","1,1","5,7"
Kristen Rasmussen,IND,F,33,692,33,4,"21,0","1,7","4,1",",415","0,3","0,8",",370","1,4","3,3",",426","0,9","1,2",",789","1,2","3,4","1,4","0,6","0,4","1,1","1,5","4,6"
Slobodanka Tuvic,PHO,C,33,691,33,26,"20,9","1,1","3,0",",374","0,0","0,0",",000","1,1","3,0",",378","0,5","0,7",",708","0,8","3,7","1,0","0,8","1,1","1,2","3,5","2,8"
Margo Dydek,SAS,C,34,682,34,24,"20,1","2,6","6,1",",433","0,0","0,1",",500","2,6","6,1",",432","1,3","1,7",",759","0,9","4,9","1,8","0,6","1,4","1,9","2,1","6,6"
Tiffani Johnson,HOU,C,33,660,33,11,"20,0","1,8","3,6",",500","0,0","0,0",0,"1,8","3,6",",500","0,7","1,0",",750","0,9","3,7","0,8","0,3","0,5","0,9","2,2","4,3"
Nakia Sanford,WAS,C-F,31,653,31,29,"21,1","2,0","4,1",",500","0,0","0,0",0,"2,0","4,1",",500","1,4","2,4",",573","1,7","5,0","0,6","0,6","0,5","1,2","3,2","5,5"
Coco Miller,WAS,G,33,637,33,8,"19,3","2,2","5,1",",431","0,2","0,6",",263","2,0","4,5",",453","0,3","0,4",",786","1,1","1,9","1,3","0,5","0,1","0,8","1,8","4,8"
Tynesha Lewis,CHA,G,34,617,34,2,"18,1","2,7","6,2",",433","0,6","1,5",",400","2,1","4,7",",444","1,3","1,7",",759","0,7","1,7","1,3","0,8","0,2","1,3","1,4","7,2"
DeLisha Milton-Jones,LAS,F,19,604,19,19,"31,8","3,4","8,5",",404","0,6","1,9",",297","2,8","6,5",",435","2,4","3,3",",726","1,8","4,7","1,6","1,2","0,5","2,5","3,3","9,8"
Kelly Schumacher,IND,C,32,601,32,7,"18,8","2,9","6,1",",469","0,2","0,4",",385","2,7","5,7",",475","1,1","1,4",",778","1,1","3,3","0,8","0,3","1,0","1,6","2,1","7,0"
Tamika Whitmore,LAS,F,34,595,34,5,"17,5","2,3","5,1",",445","0,2","0,5",",438","2,1","4,6",",446","1,4","2,1",",681","1,1","3,1","0,5","0,4","0,1","1,0","2,1","6,2"
Amanda Lassiter,MIN,F,33,563,33,12,"17,1","1,4","4,1",",348","0,8","2,7",",303","0,6","1,4",",435","0,2","0,3",",667","0,5","2,4","1,1","0,6","0,7","1,2","2,2","3,8"
Shameka Christon,NYL,G,33,560,33,4,"17,0","2,0","5,7",",354","0,7","2,5",",293","1,3","3,2",",402","1,0","1,5",",647","0,6","2,1","0,7","0,3","0,3","1,0","2,2","5,8"
Christi Thomas,LAS,F-C,31,547,31,8,"17,6","2,1","4,6",",462","0,2","0,4",",455","2,0","4,3",",462","0,9","1,3",",683","1,4","3,9","0,7","0,6","0,5","0,9","2,6","5,3"
Merlakia Jones,DET,G,33,517,33,2,"15,7","2,3","6,2",",371","0,1","0,5",",267","2,2","5,8",",379","0,7","1,0",",750","0,7","2,1","0,6","0,6","0,1","0,8","1,2","5,5"
Felicia Ragland,HOU,G,34,517,34,10,"15,2","1,3","3,5",",367","0,6","1,4",",388","0,7","2,1",",352","0,3","0,4",",846","0,6","2,0","1,1","0,7","0,1","0,9","1,4","3,5"
Janell Burse,SEA,C,29,514,29,0,"17,7","1,8","4,1",",429","0,0","0,0",0,"1,8","4,1",",429","1,3","2,3",",582","1,8","3,3","0,7","0,8","1,2","1,4","2,9","4,9"
Marie Ferdinand-Harris,SAS,G,17,509,17,17,"29,9","3,9","9,5",",414","0,6","1,6",",370","3,4","7,9",",422","3,2","3,8",",859","1,1","3,2","1,7","1,9","0,1","2,1","2,0","11,7"
Rebekkah Brunson,SAC,F,34,494,34,1,"14,5","1,7","4,1",",421","0,0","0,0",0,"1,7","4,1",",421","1,0","1,4",",717","1,2","3,6","0,6","0,7","0,4","0,9","1,4","4,4"
Hamchetou Maiga-Ba,SAC,F,34,480,34,0,"14,1","1,8","3,9",",470","0,0","0,0",0,"1,8","3,9",",470","0,5","0,9",",552","1,0","2,1","0,7","0,9","0,2","1,4","1,9","4,1"
Bethany Donaphin,NYL,F-C,26,479,26,16,"18,4","1,9","4,1",",462","0,0","0,0",0,"1,9","4,1",",462","1,3","2,3",",541","1,2","2,7","0,6","0,4","0,3","0,8","2,3","5,0"
Ruthie Bolton,SAC,G,34,469,34,4,"13,8","1,7","4,5",",370","0,9","2,3",",405","0,7","2,2",",333","0,4","0,6",",737","0,5","1,4","0,9","0,7","0,0","0,4","1,3","4,7"
Agnieszka Bibrzycka,SAS,G-F,24,465,24,9,"19,4","2,3","6,3",",364","1,1","3,5",",310","1,2","2,8",",433","1,0","1,1",",885","0,2","1,2","1,7","0,9","0,3","1,3","1,6","6,6"
Svetlana Abrosimova,MIN,F,22,462,22,11,"21,0","2,2","6,3",",353","0,9","2,4",",377","1,3","3,9",",337","1,3","2,1",",609","0,8","3,4","2,0","1,4","0,1","2,0","1,9","6,6"
Semeka Randall,SAS,G,29,462,29,8,"15,9","1,8","4,9",",371","0,0","0,2",",000","1,8","4,8",",384","1,0","1,7",",625","0,9","2,1","0,7","0,8","0,1","1,0","1,4","4,7"
Stephanie White,IND,G-F,22,450,22,12,"20,5","1,2","3,3",",375","0,6","1,8",",333","0,6","1,5",",424","1,1","1,5",",706","0,4","1,3","2,4","1,1","0,2","1,4","1,4","4,1"
Gwen Jackson,TOT,F,33,426,33,4,"12,9","1,4","2,8",",495","0,0","0,2",",167","1,4","2,6",",517","0,7","1,0",",750","0,9","2,5","0,5","0,2","0,1","0,5","1,0","3,5"
Tasha Butts,MIN,F,30,423,30,0,"14,1","0,8","2,7",",300","0,3","1,2",",270","0,5","1,4",",326","0,6","0,8",",720","0,7","2,1","0,8","0,4","0,2","0,8","1,2","2,5"
Barbara Farris,DET,F-C,26,422,26,0,"16,2","1,6","3,1",",513","0,0","0,0",0,"1,6","3,1",",513","1,4","2,1",",667","1,1","2,3","0,3","0,3","0,1","1,0","1,8","4,5"
DeTrina White,NYL,F,31,420,31,2,"13,5","1,2","2,2",",544","0,0","0,0",0,"1,2","2,2",",544","0,3","0,5",",471","1,6","3,8","0,3","0,3","0,3","1,2","1,2","2,6"
Toccara Williams,SAS,G,26,417,26,4,"16,0","0,6","1,8",",348","0,0","0,1",",500","0,6","1,7",",341","0,8","1,1",",759","0,3","1,5","1,7","1,3","0,2","1,2","1,4","2,1"
Laura Macchi,LAS,F,25,410,25,15,"16,4","2,1","4,2",",491","0,3","1,0",",269","1,8","3,2",",563","1,6","2,2",",745","0,9","2,4","0,6","0,8","0,2","1,2","2,2","6,1"
Kayte Christensen,PHO,F,32,407,32,1,"12,7","0,6","1,5",",388","0,0","0,0",0,"0,6","1,5",",388","0,4","0,6",",632","0,8","2,2","0,7","0,7","0,2","0,8","2,8","1,6"
Tamicha Jackson,WAS,G,25,405,25,12,"16,2","2,3","5,4",",422","0,4","1,0",",400","1,9","4,4",",427","0,4","0,6",",688","0,3","1,5","1,8","0,8","0,0","1,1","0,8","5,4"
Aiysha Smith,WAS,F,29,403,29,3,"13,9","1,4","3,6",",408","0,3","0,6",",563","1,1","3,0",",379","0,8","1,2",",647","0,9","2,4","0,5","0,6","0,4","0,7","1,3","4,0"
Adia Barnes,SEA,F,34,402,34,2,"11,8","0,6","2,0",",304","0,1","0,2",",500","0,5","1,9",",286","0,6","0,9",",710","1,0","1,9","0,9","0,7","0,1","0,7","1,1","2,0"
Coretta Brown,IND,G,26,398,26,0,"15,3","1,4","4,2",",343","0,8","2,2",",357","0,7","2,0",",327","0,4","0,6",",625","0,4","1,3","1,6","0,3","0,0","1,2","1,2","4,0"
Olympia Scott,CHA,C,34,398,34,0,"11,7","0,8","2,0",",403","0,0","0,0",",000","0,8","1,9",",409","0,6","0,9",",594","0,8","1,9","0,3","0,3","0,4","1,1","2,3","2,1"
Chandi Jones,DET,G,31,397,31,8,"12,8","1,2","3,3",",359","0,3","1,0",",250","0,9","2,3",",408","0,8","1,0",",806","0,3","1,1","1,5","0,6","0,2","1,3","1,3","3,5"
Amber Jacobs,MIN,G,32,391,32,0,"12,2","1,0","3,1",",310","0,6","1,9",",317","0,4","1,3",",300","0,6","0,7",",909","0,1","1,1","1,5","0,4","0,0","1,4","1,1","3,2"
Stacey Lovelace,MIN,C,34,388,34,0,"11,4","1,4","3,6",",402","0,1","0,5",",176","1,4","3,1",",438","0,6","0,7",",833","0,7","1,9","0,6","0,5","0,3","1,3","1,4","3,6"
Tamara Moore,PHO,G,32,387,32,0,"12,1","0,8","1,9",",443","0,1","0,3",",300","0,8","1,6",",471","0,8","0,9",",862","0,2","0,9","1,7","0,8","0,3","1,1","1,4","2,6"
Nicole Powell,CHA,F,31,384,31,0,"12,4","1,6","3,9",",413","0,8","1,9",",414","0,8","2,0",",413","0,3","0,3",",800","0,3","2,3","0,5","0,5","0,1","0,7","1,2","4,3"
Kiesha Brown,WAS,G,26,371,26,0,"14,3","1,3","3,4",",398","0,5","1,1",",464","0,8","2,3",",367","0,8","0,9",",875","0,3","1,9","1,6","0,5","0,1","1,3","0,8","4,0"
Jessie Hicks,SAS,C-F,27,371,27,10,"13,7","1,9","4,1",",468","0,0","0,0",0,"1,9","4,1",",468","0,9","1,4",",605","0,9","2,1","0,7","0,6","0,5","1,3","2,1","4,7"
Nikki McCray,PHO,G,27,371,27,9,"13,7","1,1","2,5",",448","0,2","0,4",",455","0,9","2,1",",446","0,1","0,3",",571","0,4","1,1","0,5","0,3","0,0","0,7","1,3","2,6"
Tully Bevilaqua,SEA,G,34,358,34,0,"10,5","0,7","1,8",",400","0,3","0,8",",423","0,4","1,0",",382","0,6","0,9",",690","0,2","0,8","0,9","1,1","0,1","0,8","1,4","2,3"
Vanessa Hayden,MIN,C,29,350,29,1,"12,1","2,3","5,5",",415","0,0","0,0",0,"2,3","5,5",",415","0,7","1,3",",553","0,8","2,9","0,2","0,2","1,0","1,2","2,2","5,3"
Debbie Black,CON,G,31,347,31,4,"11,2","0,8","1,8",",464","0,0","0,0",",000","0,8","1,8",",473","0,1","0,1",",750","0,4","1,2","1,5","0,6","0,0","0,5","1,1","1,8"
La'Keshia Frett,TOT,F,26,347,26,2,"13,3","1,8","3,8",",480","0,0","0,0",0,"1,8","3,8",",480","0,9","1,4",",622","0,7","1,9","0,7","0,4","0,3","0,9","1,1","4,5"
Kelly Mazzante,CHA,G,34,339,34,0,"10,0","0,9","2,7",",337","0,4","1,5",",250","0,5","1,2",",450","0,1","0,2",",667","0,3","1,0","0,3","0,2","0,1","0,6","0,6","2,3"
Ebony Hoffman,IND,F,30,334,30,13,"11,1","0,9","2,8",",313","0,2","0,6",",294","0,7","2,2",",318","0,1","0,1",",750","1,1","2,9","0,7","0,5","0,2","0,9","1,7","2,0"
Edna Campbell,SAC,G,22,332,22,22,"15,1","1,3","3,5",",382","0,7","1,8",",410","0,6","1,7",",351","0,0","0,1",",000","0,1","0,9","0,7","0,2","0,1","0,7","1,1","3,4"
Jessica Brungo,CON,F,33,314,33,0,"9,5","0,5","1,8",",305","0,3","1,2",",263","0,2","0,6",",381","0,1","0,2",",800","0,3","1,1","0,8","0,1","0,1","0,4","0,6","1,5"
Tari Phillips,NYL,F-C,13,311,13,13,"23,9","2,5","7,3",",347","0,0","0,0",0,"2,5","7,3",",347","1,6","3,5",",457","2,2","5,4","1,2","1,1","0,8","2,5","3,2","6,7"
Adrian Williams-Strong,TOT,C-F,23,294,23,8,"12,8","1,8","4,6",",400","0,0","0,0",0,"1,8","4,6",",400","0,6","0,9",",619","0,7","2,1","0,6","0,8","0,3","1,2","1,5","4,2"
Teresa Weatherspoon*,LAS,G,34,292,34,0,"8,6","0,2","0,7",",320","0,0","0,1",",333","0,2","0,6",",318","0,0","0,0",0,"0,2","0,9","0,9","0,4","0,0","0,8","0,8","0,5"
Iciss Tillis,DET,F-C,31,287,31,1,"9,3","1,1","2,4",",473","0,2","0,6",",333","0,9","1,8",",518","0,2","0,4",",583","0,4","1,3","0,4","0,3","0,3","0,7","0,7","2,7"
Ann Wauters,NYL,C,13,271,13,4,"20,8","2,2","5,1",",439","0,1","0,2",",333","2,2","4,8",",444","1,8","2,2",",793","0,8","3,1","1,6","0,3","0,6","1,6","2,2","6,3"
Mandisa Stevenson,SAS,F-C,29,259,29,0,"8,9","0,5","1,6",",333","0,0","0,0","1,000","0,5","1,5",",318","0,2","0,3",",875","0,4","1,2","0,2","0,2","0,1","0,4","1,1","1,3"
Simone Edwards,SEA,C,23,257,23,3,"11,2","0,9","2,4",",364","0,0","0,0",0,"0,9","2,4",",364","0,3","0,8",",421","1,1","2,4","0,2","0,3","0,1","0,6","1,1","2,1"
Doneeka Lewis,LAS,G,24,245,24,3,"10,2","0,7","2,2",",308","0,2","0,7",",235","0,5","1,5",",343","0,3","0,4",",700","0,1","0,9","0,7","0,4","0,1","0,7","0,4","1,8"
Shereka Wright,PHO,F,24,243,24,0,"10,1","0,5","1,8",",310","0,3","0,5",",462","0,3","1,2",",241","1,0","1,3",",781","0,7","1,1","0,3","0,1","0,0","0,6","0,8","2,4"
K.B. Sharp,NYL,G,30,240,30,0,"8,0","0,3","1,2",",243","0,0","0,4",",000","0,3","0,8",",360","0,4","0,4",",917","0,2","0,7","1,1","0,2","0,0","0,7","0,2","1,0"
Lady Grooms,SAC,F,28,235,28,0,"8,4","0,7","2,4",",288","0,0","0,0",0,"0,7","2,4",",288","0,4","0,4",",917","0,4","0,6","0,4","0,3","0,1","0,1","0,5","1,8"
Chantelle Anderson,SAC,C,30,231,30,0,"7,7","0,8","2,1",",391","0,0","0,0",0,"0,8","2,1",",391","0,9","1,2",",730","0,5","1,1","0,2","0,1","0,2","0,8","1,5","2,6"
Tai Dillard,SAS,G,23,205,23,0,"8,9","0,7","2,3",",296","0,2","0,8",",278","0,5","1,6",",306","0,0","0,0",",000","0,1","0,6","0,8","0,2","0,0","0,6","0,8","1,6"
Alicia Thompson,SEA,F,23,182,23,2,"7,9","1,0","2,3",",444","0,1","0,7",",188","0,9","1,7",",553","0,0","0,1",",500","0,3","1,0","0,4","0,3","0,0","0,3","0,4","2,3"
Niele Ivey,IND,G,15,179,15,1,"11,9","0,7","2,5",",297","0,5","1,6",",333","0,2","0,9",",231","0,3","0,4",",667","0,1","0,7","1,2","0,3","0,2","0,4","1,3","2,3"
Le'coe Willingham,CON,F,23,175,23,0,"7,6","1,0","1,7",",632","0,0","0,0",",000","1,0","1,6",",649","0,9","1,1",",769","1,0","1,9","0,3","0,3","0,1","0,5","0,7","3,0"
Pollyanna Johns Kimbrough,HOU,C,19,157,19,0,"8,3","0,2","0,9",",176","0,0","0,0",0,"0,2","0,9",",176","0,8","1,1",",762","0,8","1,5","0,1","0,2","0,2","0,4","1,1","1,2"
Erin Thorn,NYL,G,17,156,17,1,"9,2","0,7","2,6",",267","0,5","1,8",",290","0,2","0,8",",214","0,1","0,1",",500","0,0","0,5","0,5","0,2","0,1","0,5","0,3","2,0"
Octavia Blue,HOU,F,13,155,13,3,"11,9","1,2","3,2",",381","0,0","0,3",",000","1,2","2,9",",421","0,9","1,0",",923","0,9","1,6","0,4","0,1","0,0","0,5","0,8","3,4"
Ayana Walker,DET,F,18,148,18,1,"8,2","0,4","1,6",",286","0,0","0,0",0,"0,4","1,6",",286","0,1","0,3",",333","0,6","1,4","0,3","0,1","0,2","0,3","0,7","1,0"
Candace Futrell,CON,G,20,144,20,0,"7,2","0,6","1,9",",289","0,4","0,9",",412","0,2","1,1",",190","0,7","0,8",",813","0,4","1,0","0,5","0,3","0,1","0,4","1,0","2,1"
Jae Kingi-Cross,TOT,G,18,143,18,0,"7,9","0,3","1,0",",333","0,2","0,4",",429","0,2","0,6",",273","0,4","0,6",",727","0,3","0,8","0,7","0,3","0,1","0,5","0,6","1,3"
Jennifer Derevjanik,CON,G,23,140,23,0,"6,1","0,3","1,1",",269","0,1","0,5",",250","0,2","0,6",",286","0,1","0,1","1,000","0,0","0,4","0,6","0,3","0,0","0,4","0,9","0,8"
Lucienne Berthieu,HOU,F-C,16,134,16,0,"8,4","0,8","2,1",",353","0,0","0,0",0,"0,8","2,1",",353","0,8","1,1",",722","0,8","1,7","0,3","0,4","0,1","0,6","1,8","2,3"
Ashley Robinson,PHO,C,19,130,19,0,"6,8","0,4","0,7",",500","0,0","0,1",",000","0,4","0,7",",538","0,2","0,4",",429","0,2","0,7","0,1","0,4","0,5","0,2","1,2","0,9"
Kate Starbird,IND,F-G,12,117,12,0,"9,8","0,5","1,9",",261","0,3","0,8",",300","0,3","1,1",",231","0,4","0,5",",833","0,5","0,8","0,9","0,5","0,0","0,8","0,6","1,7"
Raffaella Masciadri,LAS,F,17,116,17,0,"6,8","0,6","1,5",",400","0,2","0,6",",364","0,4","0,8",",429","0,2","0,6",",400","0,1","0,3","0,5","0,1","0,0","0,3","1,4","1,6"
Kaayla Chones,WAS,C,13,115,13,1,"8,8","0,8","2,1",",407","0,0","0,0",0,"0,8","2,1",",407","0,5","0,8",",545","0,6","1,3","0,3","0,1","0,3","0,8","1,0","2,2"
Teana Miller,CHA,C,9,77,9,0,"8,6","1,6","3,0",",519","0,0","0,0",0,"1,6","3,0",",519","0,8","1,6",",500","1,0","2,0","0,0","0,2","0,7","0,6","2,3","3,9"
Nevriye Yilmaz,SAS,C,7,77,7,0,"11,0","0,9","3,4",",250","0,1","1,0",",143","0,7","2,4",",294","0,9","0,9","1,000","0,4","1,4","0,3","0,4","0,1","0,6","2,1","2,7"
Astou Ndiaye-Diatta,IND,F,10,74,10,0,"7,4","0,5","1,9",",263","0,0","0,0",0,"0,5","1,9",",263","0,2","0,4",",500","0,2","1,1","0,4","0,1","0,3","0,8","0,7","1,2"
Michelle Greco,SEA,G,13,73,13,0,"5,6","0,8","1,4",",556","0,0","0,2",",000","0,8","1,2",",625","0,7","1,0",",692","0,2","0,8","0,6","0,2","0,0","0,6","0,5","2,2"
Michele Van Gorp,MIN,C,8,66,8,0,"8,3","1,1","2,4",",474","0,0","0,1",",000","1,1","2,3",",500","0,5","1,0",",500","0,8","1,6","0,1","0,0","0,1","0,9","1,0","2,8"
Mery Andrade,CHA,F,12,65,12,0,"5,4","0,3","0,6",",429","0,0","0,1",",000","0,3","0,5",",500","0,3","0,3","1,000","0,1","0,3","0,6","0,0","0,1","0,3","1,0","0,8"
Isabel Sanchez,DET,G,10,62,10,0,"6,2","0,6","1,4",",429","0,2","0,5",",400","0,4","0,9",",444","0,8","1,1",",727","0,3","0,5","0,3","0,2","0,0","1,1","0,6","2,2"
Giuliana Mendiola,SAC,G,6,39,6,0,"6,5","0,7","1,3",",500","0,3","0,8",",400","0,3","0,5",",667","0,0","0,0",0,"0,3","0,8","0,5","0,0","0,0","0,5","0,3","1,7"
LaTonya Johnson,HOU,F,6,36,6,0,"6,0","0,3","1,2",",286","0,3","1,0",",333","0,0","0,2",",000","0,0","0,3",",000","0,0","0,2","0,2","0,3","0,0","0,3","0,5","1,0"
Stacy Stephens,DET,C,7,36,7,1,"5,1","0,3","0,9",",333","0,0","0,0",0,"0,3","0,9",",333","0,0","0,3",",000","0,3","1,3","0,4","0,0","0,0","0,3","1,0","0,6"
